time,geo,variable,value
2020-12-24,zrh_rsgrt,o3_max_h,63.05
2020-12-24,zrh_rsgrt,pm10,6.95
2020-12-24,zrh_schmls,kbi,1
2020-12-24,zrh_schmls,kbi_no2,1
2020-12-24,zrh_schmls,kbi_o3,1
2020-12-24,zrh_schmls,kbi_pm10,1
2020-12-24,zrh_schmls,no2,12.21
2020-12-24,zrh_schmls,o3_max_h,70.26
2020-12-24,zrh_schmls,pm10,4.79
2020-12-24,zrh_stmpf,kbi,1
2020-12-24,zrh_stmpf,kbi_no2,1
2020-12-24,zrh_stmpf,kbi_o3,1
2020-12-24,zrh_stmpf,kbi_pm10,1
2020-12-24,zrh_stmpf,no2,6.94
2020-12-24,zrh_stmpf,o3_max_h,70.37
2020-12-24,zrh_stmpf,p,962.64
2020-12-24,zrh_stmpf,pm10,4.94
2020-12-24,zrh_stmpf,t,7.86
2020-12-25,zrh_heub,no2,7.37
2020-12-25,zrh_heub,o3_max_h,57.22
2020-12-25,zrh_rsgrt,kbi,1
2020-12-25,zrh_rsgrt,kbi_no2,1
2020-12-25,zrh_rsgrt,kbi_o3,1
2020-12-25,zrh_rsgrt,kbi_pm10,1
2020-12-25,zrh_rsgrt,no2,18.77
2020-12-25,zrh_rsgrt,o3_max_h,53.15
2020-12-25,zrh_rsgrt,pm10,8.06
2020-12-25,zrh_schmls,kbi,1
2020-12-25,zrh_schmls,kbi_no2,1
2020-12-25,zrh_schmls,kbi_o3,1
2020-12-25,zrh_schmls,kbi_pm10,1
2020-12-25,zrh_schmls,no2,18.27
2020-12-25,zrh_schmls,o3_max_h,53.41
2020-12-25,zrh_schmls,pm10,6.48
2020-12-25,zrh_stmpf,kbi,1
2020-12-25,zrh_stmpf,kbi_no2,1
2020-12-25,zrh_stmpf,kbi_o3,1
2020-12-25,zrh_stmpf,kbi_pm10,1
2020-12-25,zrh_stmpf,no2,11.55
2020-12-25,zrh_stmpf,o3_max_h,56.18
2020-12-25,zrh_stmpf,p,967.8
2020-12-25,zrh_stmpf,pm10,6.4
2020-12-25,zrh_stmpf,t,2.79
2020-12-26,zrh_heub,no2,8.68
2020-12-26,zrh_heub,o3_max_h,64.75
2020-12-26,zrh_rsgrt,kbi,1
2020-12-26,zrh_rsgrt,kbi_no2,1
2020-12-26,zrh_rsgrt,kbi_o3,1
2020-12-26,zrh_rsgrt,kbi_pm10,1
2020-12-26,zrh_rsgrt,no2,27.65
2020-12-26,zrh_rsgrt,o3_max_h,54.1
2020-12-26,zrh_rsgrt,pm10,10.46
2020-12-26,zrh_schmls,kbi,1
2020-12-26,zrh_schmls,kbi_no2,1
2020-12-26,zrh_schmls,kbi_o3,1
2020-12-26,zrh_schmls,kbi_pm10,1
2020-12-26,zrh_schmls,no2,29.06
2020-12-26,zrh_schmls,o3_max_h,49.11
2020-12-26,zrh_schmls,pm10,9.16
2020-12-26,zrh_stmpf,kbi,1
2020-12-26,zrh_stmpf,kbi_no2,1
2020-12-26,zrh_stmpf,kbi_o3,1
2020-12-26,zrh_stmpf,kbi_pm10,1
2020-12-26,zrh_stmpf,no2,21.3
2020-12-26,zrh_stmpf,o3_max_h,56.4
2020-12-26,zrh_stmpf,p,972.94
2020-12-26,zrh_stmpf,pm10,8.48
2020-12-26,zrh_stmpf,t,0.72
2020-12-27,zrh_heub,no2,10.07
2020-12-27,zrh_heub,o3_max_h,72.44
2020-12-27,zrh_rsgrt,kbi,1
2020-12-27,zrh_rsgrt,kbi_no2,1
2020-12-27,zrh_rsgrt,kbi_o3,1
2020-12-27,zrh_rsgrt,kbi_pm10,1
2020-12-27,zrh_rsgrt,no2,33.25
2020-12-27,zrh_rsgrt,o3_max_h,46.2
2020-12-27,zrh_rsgrt,pm10,11.87
2020-12-27,zrh_schmls,kbi,1
2020-12-27,zrh_schmls,kbi_no2,1
2020-12-27,zrh_schmls,kbi_o3,1
2020-12-27,zrh_schmls,kbi_pm10,1
2020-12-27,zrh_schmls,no2,27.37
2020-12-27,zrh_schmls,o3_max_h,50.41
2020-12-27,zrh_schmls,pm10,10.01
2020-12-27,zrh_stmpf,kbi,1
2020-12-27,zrh_stmpf,kbi_no2,1
2020-12-27,zrh_stmpf,kbi_o3,1
2020-12-27,zrh_stmpf,kbi_pm10,1
2020-12-27,zrh_stmpf,no2,20.39
2020-12-27,zrh_stmpf,o3_max_h,53.33
2020-12-27,zrh_stmpf,p,951.44
2020-12-27,zrh_stmpf,pm10,9.86
2020-12-27,zrh_stmpf,t,0.21
2020-12-28,zrh_heub,no2,14.38
2020-12-28,zrh_heub,o3_max_h,67.71
2020-12-28,zrh_rsgrt,kbi,1
2020-12-28,zrh_rsgrt,kbi_no2,1
2020-12-28,zrh_rsgrt,kbi_o3,1
2020-12-28,zrh_rsgrt,kbi_pm10,1
2020-12-28,zrh_rsgrt,no2,51.02
2020-12-28,zrh_rsgrt,o3_max_h,39.03
2020-12-28,zrh_rsgrt,pm10,10.08
2020-12-28,zrh_schmls,kbi,1
2020-12-28,zrh_schmls,kbi_no2,1
2020-12-28,zrh_schmls,kbi_o3,1
2020-12-28,zrh_schmls,kbi_pm10,1
2020-12-28,zrh_schmls,no2,42.21
2020-12-28,zrh_schmls,o3_max_h,62.35
2020-12-28,zrh_schmls,pm10,8.4
2020-12-28,zrh_stmpf,kbi,1
2020-12-28,zrh_stmpf,kbi_no2,1
2020-12-28,zrh_stmpf,kbi_o3,1
2020-12-28,zrh_stmpf,kbi_pm10,1
2020-12-28,zrh_stmpf,no2,34.71
2020-12-28,zrh_stmpf,o3_max_h,62.81
2020-12-28,zrh_stmpf,p,933.06
2020-12-28,zrh_stmpf,pm10,7.78
2020-12-28,zrh_stmpf,t,2.83
2020-12-29,zrh_heub,no2,6.54
2020-12-29,zrh_heub,o3_max_h,72.16
2020-12-29,zrh_rsgrt,kbi,1
2020-12-29,zrh_rsgrt,kbi_no2,1
2020-12-29,zrh_rsgrt,kbi_o3,1
2020-12-29,zrh_rsgrt,kbi_pm10,1
2020-12-29,zrh_rsgrt,no2,29.21
2020-12-29,zrh_rsgrt,o3_max_h,58.34
2020-12-29,zrh_rsgrt,pm10,8.23
2020-12-29,zrh_schmls,kbi,1
2020-12-29,zrh_schmls,kbi_no2,1
2020-12-29,zrh_schmls,kbi_o3,1
2020-12-29,zrh_schmls,kbi_pm10,1
2020-12-29,zrh_schmls,no2,20.04
2020-12-29,zrh_schmls,o3_max_h,66.61
2020-12-29,zrh_schmls,pm10,5.58
2020-12-29,zrh_stmpf,kbi,1
2020-12-29,zrh_stmpf,kbi_no2,1
2020-12-29,zrh_stmpf,kbi_o3,1
2020-12-29,zrh_stmpf,kbi_pm10,1
2020-12-29,zrh_stmpf,no2,10.77
2020-12-29,zrh_stmpf,o3_max_h,68.48
2020-12-29,zrh_stmpf,p,942.93
2020-12-29,zrh_stmpf,pm10,6.17
2020-12-29,zrh_stmpf,t,4.51
2020-12-30,zrh_heub,no2,13.51
2020-12-30,zrh_heub,o3_max_h,70.97
2020-12-30,zrh_rsgrt,kbi,1
2020-12-30,zrh_rsgrt,kbi_no2,1
2020-12-30,zrh_rsgrt,kbi_o3,1
2020-12-30,zrh_rsgrt,kbi_pm10,1
2020-12-30,zrh_rsgrt,no2,40.31
2020-12-30,zrh_rsgrt,o3_max_h,60.11
2020-12-30,zrh_rsgrt,pm10,10.34
2020-12-30,zrh_schmls,kbi,1
2020-12-30,zrh_schmls,kbi_no2,1
2020-12-30,zrh_schmls,kbi_o3,1
2020-12-30,zrh_schmls,kbi_pm10,1
2020-12-30,zrh_schmls,no2,30.09
2020-12-30,zrh_schmls,o3_max_h,68.43
2020-12-30,zrh_schmls,pm10,8.69
2020-12-30,zrh_stmpf,kbi,1
2020-12-30,zrh_stmpf,kbi_no2,1
2020-12-30,zrh_stmpf,kbi_o3,1
2020-12-30,zrh_stmpf,kbi_pm10,1
2020-12-30,zrh_stmpf,no2,21.83
2020-12-30,zrh_stmpf,o3_max_h,67.47
2020-12-30,zrh_stmpf,p,954.24
2020-12-30,zrh_stmpf,pm10,8.33
2020-12-30,zrh_stmpf,t,3.21
2020-12-31,zrh_heub,no2,13.75
2020-12-31,zrh_heub,o3_max_h,54.27
2020-12-31,zrh_rsgrt,kbi,1
2020-12-31,zrh_rsgrt,kbi_no2,1
2020-12-31,zrh_rsgrt,kbi_o3,1
2020-12-31,zrh_rsgrt,kbi_pm10,1
2020-12-31,zrh_rsgrt,no2,36.87
2020-12-31,zrh_rsgrt,o3_max_h,34.54
2020-12-31,zrh_rsgrt,pm10,17.3
2020-12-31,zrh_schmls,kbi,1
2020-12-31,zrh_schmls,kbi_no2,1
2020-12-31,zrh_schmls,kbi_o3,1
2020-12-31,zrh_schmls,kbi_pm10,1
2020-12-31,zrh_schmls,no2,30.6
2020-12-31,zrh_schmls,o3_max_h,39.32
2020-12-31,zrh_schmls,pm10,15.32
2020-12-31,zrh_stmpf,kbi,1
2020-12-31,zrh_stmpf,kbi_no2,1
2020-12-31,zrh_stmpf,kbi_o3,1
2020-12-31,zrh_stmpf,kbi_pm10,1
2020-12-31,zrh_stmpf,no2,23.83
2020-12-31,zrh_stmpf,o3_max_h,42.75
2020-12-31,zrh_stmpf,p,955.61
2020-12-31,zrh_stmpf,pm10,14.29
2020-12-31,zrh_stmpf,t,2.63
2021-01-01,zrh_heub,no2,11.34
2021-01-01,zrh_heub,o3_max_h,52.2
2021-01-01,zrh_rsgrt,kbi,1
2021-01-01,zrh_rsgrt,kbi_no2,1
2021-01-01,zrh_rsgrt,kbi_o3,1
2021-01-01,zrh_rsgrt,kbi_pm10,1
2021-01-01,zrh_rsgrt,no2,24.53
2021-01-01,zrh_rsgrt,o3_max_h,34.86
2021-01-01,zrh_rsgrt,pm10,25.22
2021-01-01,zrh_schmls,kbi,1
2021-01-01,zrh_schmls,kbi_no2,1
2021-01-01,zrh_schmls,kbi_o3,1
2021-01-01,zrh_schmls,kbi_pm10,1
2021-01-01,zrh_schmls,no2,28.4
2021-01-01,zrh_schmls,o3_max_h,36.54
2021-01-01,zrh_schmls,pm10,26.48
2021-01-01,zrh_stmpf,kbi,1
2021-01-01,zrh_stmpf,kbi_no2,1
2021-01-01,zrh_stmpf,kbi_o3,1
2021-01-01,zrh_stmpf,kbi_pm10,1
2021-01-01,zrh_stmpf,no2,20.82
2021-01-01,zrh_stmpf,o3_max_h,40.87
2021-01-01,zrh_stmpf,p,956.16
2021-01-01,zrh_stmpf,pm10,25.13
2021-01-01,zrh_stmpf,t,2.41
2021-01-02,zrh_heub,no2,10.13
2021-01-02,zrh_heub,o3_max_h,41.11
2021-01-02,zrh_rsgrt,kbi,1
2021-01-02,zrh_rsgrt,kbi_no2,1
2021-01-02,zrh_rsgrt,kbi_o3,1
2021-01-02,zrh_rsgrt,kbi_pm10,1
2021-01-02,zrh_rsgrt,no2,21.98
2021-01-02,zrh_rsgrt,o3_max_h,36.44
2021-01-02,zrh_rsgrt,pm10,16.93
2021-01-02,zrh_schmls,kbi,1
2021-01-02,zrh_schmls,kbi_no2,1
2021-01-02,zrh_schmls,kbi_o3,1
2021-01-02,zrh_schmls,kbi_pm10,1
2021-01-02,zrh_schmls,no2,19.85
2021-01-02,zrh_schmls,o3_max_h,35.9
2021-01-02,zrh_schmls,pm10,16.3
2021-01-02,zrh_stmpf,kbi,1
2021-01-02,zrh_stmpf,kbi_no2,1
2021-01-02,zrh_stmpf,kbi_o3,1
2021-01-02,zrh_stmpf,kbi_pm10,1
2021-01-02,zrh_stmpf,no2,16.94
2021-01-02,zrh_stmpf,o3_max_h,36.78
2021-01-02,zrh_stmpf,p,957.8
2021-01-02,zrh_stmpf,pm10,15.31
2021-01-02,zrh_stmpf,t,2.14
2021-01-03,zrh_heub,no2,13.57
2021-01-03,zrh_heub,o3_max_h,36.46
2021-01-03,zrh_rsgrt,kbi,1
2021-01-03,zrh_rsgrt,kbi_no2,1
2021-01-03,zrh_rsgrt,kbi_o3,1
2021-01-03,zrh_rsgrt,kbi_pm10,1
2021-01-03,zrh_rsgrt,no2,22.66
2021-01-03,zrh_rsgrt,o3_max_h,31.14
2021-01-03,zrh_rsgrt,pm10,23.28
2021-01-03,zrh_schmls,kbi,1
2021-01-03,zrh_schmls,kbi_no2,1
2021-01-03,zrh_schmls,kbi_o3,1
2021-01-03,zrh_schmls,kbi_pm10,1
2021-01-03,zrh_schmls,no2,25.76
2021-01-03,zrh_schmls,o3_max_h,32.1
2021-01-03,zrh_schmls,pm10,23.36
2021-01-03,zrh_stmpf,kbi,1
2021-01-03,zrh_stmpf,kbi_no2,1
2021-01-03,zrh_stmpf,kbi_o3,1
2021-01-03,zrh_stmpf,kbi_pm10,1
2021-01-03,zrh_stmpf,no2,19.28
2021-01-03,zrh_stmpf,o3_max_h,33.64
2021-01-03,zrh_stmpf,p,958.56
2021-01-03,zrh_stmpf,pm10,22.34
2021-01-03,zrh_stmpf,t,1.23
2021-01-04,zrh_heub,no2,15.03
2021-01-04,zrh_heub,o3_max_h,35.65
2021-01-04,zrh_rsgrt,kbi,1
2021-01-04,zrh_rsgrt,kbi_no2,1
2021-01-04,zrh_rsgrt,kbi_o3,1
2021-01-04,zrh_rsgrt,kbi_pm10,1
2021-01-04,zrh_rsgrt,no2,25.95
2021-01-04,zrh_rsgrt,o3_max_h,26.76
2021-01-04,zrh_rsgrt,pm10,22.52
2021-01-04,zrh_schmls,kbi,1
2021-01-04,zrh_schmls,kbi_no2,1
2021-01-04,zrh_schmls,kbi_o3,1
2021-01-04,zrh_schmls,kbi_pm10,1
2021-01-04,zrh_schmls,no2,29.57
2021-01-04,zrh_schmls,o3_max_h,29.43
2021-01-04,zrh_schmls,pm10,22.75
2021-01-04,zrh_stmpf,kbi,1
2021-01-04,zrh_stmpf,kbi_no2,1
2021-01-04,zrh_stmpf,kbi_o3,1
2021-01-04,zrh_stmpf,kbi_pm10,1
2021-01-04,zrh_stmpf,no2,23.51
2021-01-04,zrh_stmpf,o3_max_h,28.33
2021-01-04,zrh_stmpf,p,959.09
2021-01-04,zrh_stmpf,pm10,21.38
2021-01-04,zrh_stmpf,t,0.53
2021-01-05,zrh_heub,no2,14.49
2021-01-05,zrh_heub,o3_max_h,33.14
2021-01-05,zrh_rsgrt,kbi_no2,1
2021-01-05,zrh_rsgrt,kbi_o3,1
2021-01-05,zrh_rsgrt,no2,27.92
2021-01-05,zrh_rsgrt,o3_max_h,29.12
2021-01-05,zrh_schmls,kbi,1
2021-01-05,zrh_schmls,kbi_no2,1
2021-01-05,zrh_schmls,kbi_o3,1
2021-01-05,zrh_schmls,kbi_pm10,1
2021-01-05,zrh_schmls,no2,30.62
2021-01-05,zrh_schmls,o3_max_h,32.22
2021-01-05,zrh_schmls,pm10,23.65
2021-01-05,zrh_stmpf,kbi,1
2021-01-05,zrh_stmpf,kbi_no2,1
2021-01-05,zrh_stmpf,kbi_o3,1
2021-01-05,zrh_stmpf,kbi_pm10,1
2021-01-05,zrh_stmpf,no2,25.22
2021-01-05,zrh_stmpf,o3_max_h,32.88
2021-01-05,zrh_stmpf,p,959.42
2021-01-05,zrh_stmpf,pm10,22.19
2021-01-05,zrh_stmpf,t,0.28
2021-01-06,zrh_heub,no2,15.57
2021-01-06,zrh_heub,o3_max_h,35.2
2021-01-06,zrh_rsgrt,kbi,1
2021-01-06,zrh_rsgrt,kbi_no2,1
2021-01-06,zrh_rsgrt,kbi_o3,1
2021-01-06,zrh_rsgrt,kbi_pm10,1
2021-01-06,zrh_rsgrt,no2,36.8
2021-01-06,zrh_rsgrt,o3_max_h,28.93
2021-01-06,zrh_rsgrt,pm10,21.02
2021-01-06,zrh_schmls,kbi,1
2021-01-06,zrh_schmls,kbi_no2,1
2021-01-06,zrh_schmls,kbi_o3,1
2021-01-06,zrh_schmls,kbi_pm10,1
2021-01-06,zrh_schmls,no2,27.86
2021-01-06,zrh_schmls,o3_max_h,29.02
2021-01-06,zrh_schmls,pm10,18.71
2021-01-06,zrh_stmpf,kbi,1
2021-01-06,zrh_stmpf,kbi_no2,1
2021-01-06,zrh_stmpf,kbi_o3,1
2021-01-06,zrh_stmpf,kbi_pm10,1
2021-01-06,zrh_stmpf,no2,23.38
2021-01-06,zrh_stmpf,o3_max_h,30.2
2021-01-06,zrh_stmpf,p,961.23
2021-01-06,zrh_stmpf,pm10,18.4
2021-01-06,zrh_stmpf,t,0.16
2021-01-07,zrh_heub,no2,20.04
2021-01-07,zrh_heub,o3_max_h,32.23
2021-01-07,zrh_rsgrt,kbi,1
2021-01-07,zrh_rsgrt,kbi_no2,1
2021-01-07,zrh_rsgrt,kbi_o3,1
2021-01-07,zrh_rsgrt,kbi_pm10,1
2021-01-07,zrh_rsgrt,no2,40.23
2021-01-07,zrh_rsgrt,o3_max_h,21.36
2021-01-07,zrh_rsgrt,pm10,22.37
2021-01-07,zrh_schmls,kbi,1
2021-01-07,zrh_schmls,kbi_no2,1
2021-01-07,zrh_schmls,kbi_o3,1
2021-01-07,zrh_schmls,kbi_pm10,1
2021-01-07,zrh_schmls,no2,31.31
2021-01-07,zrh_schmls,o3_max_h,28.52
2021-01-07,zrh_schmls,pm10,21.64
2021-01-07,zrh_stmpf,kbi,1
2021-01-07,zrh_stmpf,kbi_no2,1
2021-01-07,zrh_stmpf,kbi_o3,1
2021-01-07,zrh_stmpf,kbi_pm10,1
2021-01-07,zrh_stmpf,no2,26.37
2021-01-07,zrh_stmpf,o3_max_h,29.85
2021-01-07,zrh_stmpf,p,963.27
2021-01-07,zrh_stmpf,pm10,19.52
2021-01-07,zrh_stmpf,t,1.54
2021-01-08,zrh_heub,no2,17.03
2021-01-08,zrh_heub,o3_max_h,47.72
2021-01-08,zrh_rsgrt,kbi,1
2021-01-08,zrh_rsgrt,kbi_no2,1
2021-01-08,zrh_rsgrt,kbi_o3,1
2021-01-08,zrh_rsgrt,kbi_pm10,1
2021-01-08,zrh_rsgrt,no2,41.87
2021-01-08,zrh_rsgrt,o3_max_h,29.36
2021-01-08,zrh_rsgrt,pm10,20.84
2021-01-08,zrh_schmls,kbi,1
2021-01-08,zrh_schmls,kbi_no2,1
2021-01-08,zrh_schmls,kbi_o3,1
2021-01-08,zrh_schmls,kbi_pm10,1
2021-01-08,zrh_schmls,no2,38.02
2021-01-08,zrh_schmls,o3_max_h,41.06
2021-01-08,zrh_schmls,pm10,18.9
2021-01-08,zrh_stmpf,kbi,1
2021-01-08,zrh_stmpf,kbi_no2,1
2021-01-08,zrh_stmpf,kbi_o3,1
2021-01-08,zrh_stmpf,kbi_pm10,1
2021-01-08,zrh_stmpf,no2,31.91
2021-01-08,zrh_stmpf,o3_max_h,43.2
2021-01-08,zrh_stmpf,p,964.71
2021-01-08,zrh_stmpf,pm10,20.45
2021-01-08,zrh_stmpf,t,0.67
2021-01-09,zrh_heub,no2,15.66
2021-01-09,zrh_heub,o3_max_h,45.68
2021-01-09,zrh_rsgrt,kbi,1
2021-01-09,zrh_rsgrt,kbi_no2,1
2021-01-09,zrh_rsgrt,kbi_o3,1
2021-01-09,zrh_rsgrt,kbi_pm10,1
2021-01-09,zrh_rsgrt,no2,32.19
2021-01-09,zrh_rsgrt,o3_max_h,34.35
2021-01-09,zrh_rsgrt,pm10,21.43
2021-01-09,zrh_schmls,kbi,1
2021-01-09,zrh_schmls,kbi_no2,1
2021-01-09,zrh_schmls,kbi_o3,1
2021-01-09,zrh_schmls,kbi_pm10,1
2021-01-09,zrh_schmls,no2,32.85
2021-01-09,zrh_schmls,o3_max_h,35.54
2021-01-09,zrh_schmls,pm10,20.66
2021-01-09,zrh_stmpf,kbi,1
2021-01-09,zrh_stmpf,kbi_no2,1
2021-01-09,zrh_stmpf,kbi_o3,1
2021-01-09,zrh_stmpf,kbi_pm10,1
2021-01-09,zrh_stmpf,no2,27.97
2021-01-09,zrh_stmpf,o3_max_h,38.03
2021-01-09,zrh_stmpf,p,967.12
2021-01-09,zrh_stmpf,pm10,19.94
2021-01-09,zrh_stmpf,t,-1.53
2021-01-10,zrh_heub,no2,9.72
2021-01-10,zrh_heub,o3_max_h,49.84
2021-01-10,zrh_rsgrt,kbi,1
2021-01-10,zrh_rsgrt,kbi_no2,1
2021-01-10,zrh_rsgrt,kbi_o3,1
2021-01-10,zrh_rsgrt,kbi_pm10,1
2021-01-10,zrh_rsgrt,no2,18.61
2021-01-10,zrh_rsgrt,o3_max_h,40.45
2021-01-10,zrh_rsgrt,pm10,18.28
2021-01-10,zrh_schmls,kbi,1
2021-01-10,zrh_schmls,kbi_no2,1
2021-01-10,zrh_schmls,kbi_o3,1
2021-01-10,zrh_schmls,kbi_pm10,1
2021-01-10,zrh_schmls,no2,17.17
2021-01-10,zrh_schmls,o3_max_h,42.59
2021-01-10,zrh_schmls,pm10,17.42
2021-01-10,zrh_stmpf,kbi,1
2021-01-10,zrh_stmpf,kbi_no2,1
2021-01-10,zrh_stmpf,kbi_o3,1
2021-01-10,zrh_stmpf,kbi_pm10,1
2021-01-10,zrh_stmpf,no2,14.81
2021-01-10,zrh_stmpf,o3_max_h,43.13
2021-01-10,zrh_stmpf,p,968.65
2021-01-10,zrh_stmpf,pm10,17.08
2021-01-10,zrh_stmpf,t,-0.89
2021-01-11,zrh_heub,no2,19.35
2021-01-11,zrh_heub,o3_max_h,46.24
2021-01-11,zrh_rsgrt,kbi,1
2021-01-11,zrh_rsgrt,kbi_no2,1
2021-01-11,zrh_rsgrt,kbi_o3,1
2021-01-11,zrh_rsgrt,kbi_pm10,1
2021-01-11,zrh_rsgrt,no2,38.62
2021-01-11,zrh_rsgrt,o3_max_h,41.73
2021-01-11,zrh_rsgrt,pm10,25.67
2021-01-11,zrh_schmls,kbi,1
2021-01-11,zrh_schmls,kbi_no2,1
2021-01-11,zrh_schmls,kbi_o3,1
2021-01-11,zrh_schmls,kbi_pm10,1
2021-01-11,zrh_schmls,no2,36.31
2021-01-11,zrh_schmls,o3_max_h,43.1
2021-01-11,zrh_schmls,pm10,26.4
2021-01-11,zrh_stmpf,kbi,1
2021-01-11,zrh_stmpf,kbi_no2,1
2021-01-11,zrh_stmpf,kbi_o3,1
2021-01-11,zrh_stmpf,kbi_pm10,1
2021-01-11,zrh_stmpf,no2,31.31
2021-01-11,zrh_stmpf,o3_max_h,43.63
2021-01-11,zrh_stmpf,p,970.26
2021-01-11,zrh_stmpf,pm10,25.08
2021-01-11,zrh_stmpf,t,-1.8
2021-01-12,zrh_heub,no2,16.35
2021-01-12,zrh_heub,o3_max_h,61.89
2021-01-12,zrh_rsgrt,kbi,1
2021-01-12,zrh_rsgrt,kbi_no2,1
2021-01-12,zrh_rsgrt,kbi_o3,1
2021-01-12,zrh_rsgrt,kbi_pm10,1
2021-01-12,zrh_rsgrt,no2,35.67
2021-01-12,zrh_rsgrt,o3_max_h,45.09
2021-01-12,zrh_rsgrt,pm10,19.29
2021-01-12,zrh_schmls,kbi,1
2021-01-12,zrh_schmls,kbi_no2,1
2021-01-12,zrh_schmls,kbi_o3,1
2021-01-12,zrh_schmls,kbi_pm10,1
2021-01-12,zrh_schmls,no2,26.79
2021-01-12,zrh_schmls,o3_max_h,54.48
2021-01-12,zrh_schmls,pm10,16.21
2021-01-12,zrh_stmpf,kbi,1
2021-01-12,zrh_stmpf,kbi_no2,1
2021-01-12,zrh_stmpf,kbi_o3,1
2021-01-12,zrh_stmpf,kbi_pm10,1
2021-01-12,zrh_stmpf,no2,21.37
2021-01-12,zrh_stmpf,o3_max_h,51.47
2021-01-12,zrh_stmpf,p,966.74
2021-01-12,zrh_stmpf,pm10,16.74
2021-01-12,zrh_stmpf,t,0.44
2021-01-13,zrh_heub,no2,13.24
2021-01-13,zrh_heub,o3_max_h,79.07
2021-01-13,zrh_rsgrt,kbi,1
2021-01-13,zrh_rsgrt,kbi_no2,1
2021-01-13,zrh_rsgrt,kbi_o3,1
2021-01-13,zrh_rsgrt,kbi_pm10,1
2021-01-13,zrh_rsgrt,no2,41.43
2021-01-13,zrh_rsgrt,o3_max_h,57.46
2021-01-13,zrh_rsgrt,pm10,9.25
2021-01-13,zrh_schmls,kbi,1
2021-01-13,zrh_schmls,kbi_no2,1
2021-01-13,zrh_schmls,kbi_o3,1
2021-01-13,zrh_schmls,kbi_pm10,1
2021-01-13,zrh_schmls,no2,28.84
2021-01-13,zrh_schmls,o3_max_h,72.29
2021-01-13,zrh_schmls,pm10,7.35
2021-01-13,zrh_stmpf,kbi,1
2021-01-13,zrh_stmpf,kbi_no2,1
2021-01-13,zrh_stmpf,kbi_o3,1
2021-01-13,zrh_stmpf,kbi_pm10,1
2021-01-13,zrh_stmpf,no2,24.27
2021-01-13,zrh_stmpf,o3_max_h,71.31
2021-01-13,zrh_stmpf,p,967.65
2021-01-13,zrh_stmpf,pm10,8.32
2021-01-13,zrh_stmpf,t,3.07
2021-01-14,zrh_heub,no2,13.62
2021-01-14,zrh_heub,o3_max_h,73.4
2021-01-14,zrh_rsgrt,kbi,1
2021-01-14,zrh_rsgrt,kbi_no2,1
2021-01-14,zrh_rsgrt,kbi_o3,1
2021-01-14,zrh_rsgrt,kbi_pm10,1
2021-01-14,zrh_rsgrt,no2,41.15
2021-01-14,zrh_rsgrt,o3_max_h,57.43
2021-01-14,zrh_rsgrt,pm10,7.39
2021-01-14,zrh_schmls,kbi,1
2021-01-14,zrh_schmls,kbi_no2,1
2021-01-14,zrh_schmls,kbi_o3,1
2021-01-14,zrh_schmls,kbi_pm10,1
2021-01-14,zrh_schmls,no2,45.97
2021-01-14,zrh_schmls,o3_max_h,63.53
2021-01-14,zrh_schmls,pm10,6.17
2021-01-14,zrh_stmpf,kbi,1
2021-01-14,zrh_stmpf,kbi_no2,1
2021-01-14,zrh_stmpf,kbi_o3,1
2021-01-14,zrh_stmpf,kbi_pm10,1
2021-01-14,zrh_stmpf,no2,38.39
2021-01-14,zrh_stmpf,o3_max_h,61.12
2021-01-14,zrh_stmpf,p,965.36
2021-01-14,zrh_stmpf,pm10,6.07
2021-01-14,zrh_stmpf,t,1.79
2021-01-15,zrh_heub,no2,17.74
2021-01-15,zrh_heub,o3_max_h,49.2
2021-01-15,zrh_rsgrt,kbi,1
2021-01-15,zrh_rsgrt,kbi_no2,1
2021-01-15,zrh_rsgrt,kbi_o3,1
2021-01-15,zrh_rsgrt,kbi_pm10,1
2021-01-15,zrh_rsgrt,no2,44.64
2021-01-15,zrh_rsgrt,o3_max_h,36.18
2021-01-15,zrh_rsgrt,pm10,16.47
2021-01-15,zrh_schmls,kbi,1
2021-01-15,zrh_schmls,kbi_no2,1
2021-01-15,zrh_schmls,kbi_o3,1
2021-01-15,zrh_schmls,kbi_pm10,1
2021-01-15,zrh_schmls,no2,48.02
2021-01-15,zrh_schmls,o3_max_h,33.43
2021-01-15,zrh_schmls,pm10,15.6
2021-01-15,zrh_stmpf,kbi,1
2021-01-15,zrh_stmpf,kbi_no2,1
2021-01-15,zrh_stmpf,kbi_o3,1
2021-01-15,zrh_stmpf,kbi_pm10,1
2021-01-15,zrh_stmpf,no2,42.38
2021-01-15,zrh_stmpf,o3_max_h,37.72
2021-01-15,zrh_stmpf,p,968.62
2021-01-15,zrh_stmpf,pm10,15
2021-01-15,zrh_stmpf,t,-1.39
2021-01-16,zrh_heub,no2,21.86
2021-01-16,zrh_heub,o3_max_h,42.94
2021-01-16,zrh_rsgrt,kbi,1
2021-01-16,zrh_rsgrt,kbi_no2,1
2021-01-16,zrh_rsgrt,kbi_o3,1
2021-01-16,zrh_rsgrt,kbi_pm10,1
2021-01-16,zrh_rsgrt,no2,50.29
2021-01-16,zrh_rsgrt,o3_max_h,24.67
2021-01-16,zrh_rsgrt,pm10,24.2
2021-01-16,zrh_schmls,kbi,1
2021-01-16,zrh_schmls,kbi_no2,1
2021-01-16,zrh_schmls,kbi_o3,1
