time,id,value
2006-01-18,luxury_sa,-0.824844617927647
2006-01-18,mobility_sa,-0.926751605717887
2006-01-18,orig,-0.517548807910814
2006-01-18,seas_adj,-0.336642688682501
2006-01-18,seas_comp,-0.180906119228313
2006-01-18,social_sa,1.09258936362173
2006-01-18,travel_sa,-1.34025665747635
2006-01-18,trendecon_sa,-0.525600144502337
2006-01-19,clothing_sa,-1.27745515669696
2006-01-19,fooddelivery_sa,-0.86549334541334
2006-01-19,garden_sa,-0.498455263318152
2006-01-19,luxury_sa,-1.67711752695936
2006-01-19,mobility_sa,-1.79529989800649
2006-01-19,orig,-0.494232459870258
2006-01-19,seas_adj,-0.328490840948427
2006-01-19,seas_comp,-0.165741618921831
2006-01-19,social_sa,1.09733595423752
2006-01-19,travel_sa,-1.72342139319746
2006-01-19,trendecon_sa,1.60511176674348
2006-01-20,clothing_sa,-1.14935537420887
2006-01-20,fooddelivery_sa,-1.21185449061632
2006-01-20,garden_sa,-1.02076353098375
2006-01-20,luxury_sa,-0.894765073237741
2006-01-20,mobility_sa,-2.2890604377706
2006-01-20,orig,-0.0745322815299466
2006-01-20,seas_adj,0.0565602670398201
2006-01-20,seas_comp,-0.131092548569767
2006-01-20,social_sa,2.31266675317841
2006-01-20,travel_sa,-1.05754933013325
2006-01-20,trendecon_sa,1.71881607380737
2006-01-21,clothing_sa,-1.03072144771354
2006-01-21,fooddelivery_sa,-1.34639708981439
2006-01-21,garden_sa,-0.685671427593847
2006-01-21,luxury_sa,-2.00285911274125
2006-01-21,mobility_sa,-2.53903141922212
2006-01-21,orig,-0.0667973397764997
2006-01-21,seas_adj,-0.328440160775016
2006-01-21,seas_comp,0.261642820998516
2006-01-21,social_sa,0.655821951787866
2006-01-21,travel_sa,-2.41457553964166
2006-01-21,trendecon_sa,1.17925252540448
2006-01-22,clothing_sa,-1.05985114258296
2006-01-22,fooddelivery_sa,-1.13248648049666
2006-01-22,garden_sa,-0.821072661830517
2006-01-22,luxury_sa,-0.472483567873164
2006-01-22,mobility_sa,-2.72415948260649
2006-01-22,orig,-0.0744790357935838
2006-01-22,seas_adj,-0.191988432388572
2006-01-22,seas_comp,0.117509396594988
2006-01-22,social_sa,-0.190372354041225
2006-01-22,travel_sa,-2.10121673565389
2006-01-22,trendecon_sa,0.389249858782951
2006-01-23,clothing_sa,-0.293621315888111
2006-01-23,fooddelivery_sa,-1.44170214088347
2006-01-23,garden_sa,-0.538929789432106
2006-01-23,luxury_sa,-1.06617465422925
2006-01-23,mobility_sa,-2.07337377312801
2006-01-23,orig,-0.438338905382859
2006-01-23,seas_adj,-0.151999809725419
2006-01-23,seas_comp,-0.28633909565744
2006-01-23,social_sa,1.13472750569903
2006-01-23,travel_sa,-1.46635911109069
2006-01-23,trendecon_sa,-0.197649913656935
2006-01-24,clothing_sa,-0.790971284582421
2006-01-24,fooddelivery_sa,-1.52753538633796
2006-01-24,garden_sa,-0.0685346020550266
2006-01-24,luxury_sa,-0.844815854718504
2006-01-24,mobility_sa,-1.11635493451308
2006-01-24,orig,-0.0373645630936212
2006-01-24,seas_adj,0.324984249357079
2006-01-24,seas_comp,-0.362348812450701
2006-01-24,social_sa,0.679398246507457
2006-01-24,travel_sa,-2.12653225224354
2006-01-24,trendecon_sa,-0.563602045312471
2006-01-25,clothing_sa,-0.414524075390913
2006-01-25,fooddelivery_sa,-1.57324967398196
2006-01-25,garden_sa,-0.696922399838196
2006-01-25,luxury_sa,0.848951442140402
2006-01-25,mobility_sa,-1.95981975619705
2006-01-25,orig,0.00743160531556031
2006-01-25,seas_adj,0.281049317491411
2006-01-25,seas_comp,-0.273617712175851
2006-01-25,social_sa,0.219679467785033
2006-01-25,travel_sa,-1.31069727631716
2006-01-25,trendecon_sa,-0.0618957868187559
2006-01-26,clothing_sa,-0.783906253327076
2006-01-26,fooddelivery_sa,-1.5457418608214
2006-01-26,garden_sa,-0.795966492501631
2006-01-26,luxury_sa,1.31756845070567
2006-01-26,mobility_sa,-1.89345817718085
2006-01-26,orig,0.0697203954201117
2006-01-26,seas_adj,0.312923018161804
2006-01-26,seas_comp,-0.243202622741692
2006-01-26,social_sa,0.819267147817248
2006-01-26,travel_sa,-1.84304615035885
2006-01-26,trendecon_sa,0.820212102603328
2006-01-27,clothing_sa,-0.734682629867683
2006-01-27,fooddelivery_sa,-1.33965217111273
2006-01-27,garden_sa,-0.396302642834339
2006-01-27,luxury_sa,0.274010222787795
2006-01-27,mobility_sa,-2.24208041679245
2006-01-27,orig,0.149501806981314
2006-01-27,seas_adj,0.320855329034809
2006-01-27,seas_comp,-0.171353522053495
2006-01-27,social_sa,0.357281018806778
2006-01-27,travel_sa,-1.20497927991097
2006-01-27,trendecon_sa,-0.671756127263738
2006-01-28,clothing_sa,-1.44547838301594
2006-01-28,fooddelivery_sa,-0.300108851128427
2006-01-28,garden_sa,-0.837487269596876
2006-01-28,luxury_sa,1.02707162427605
2006-01-28,mobility_sa,-0.973164074023861
2006-01-28,orig,0.246775840273079
2006-01-28,seas_adj,0.00499594896550111
2006-01-28,seas_comp,0.241779891307577
2006-01-28,social_sa,1.52940690973908
2006-01-28,travel_sa,-1.70151300532749
2006-01-28,trendecon_sa,-0.405506853354438
2006-01-29,clothing_sa,-1.38021153775154
2006-01-29,fooddelivery_sa,-0.720483546536178
2006-01-29,garden_sa,-0.252803811198078
2006-01-29,luxury_sa,-0.93291659624854
2006-01-29,mobility_sa,-1.81866793584808
2006-01-29,orig,0.361542494957834
2006-01-29,seas_adj,0.241588576267854
2006-01-29,seas_comp,0.11995391868998
2006-01-29,social_sa,0.436662598554754
2006-01-29,travel_sa,-1.98561728419177
2006-01-29,trendecon_sa,0.515144157587606
2006-01-30,clothing_sa,-0.83916176024677
2006-01-30,fooddelivery_sa,-0.233881615644511
2006-01-30,garden_sa,-0.881110051850673
2006-01-30,luxury_sa,-0.790681226428231
2006-01-30,mobility_sa,-1.6629635601974
2006-01-30,orig,0.0623159193198366
2006-01-30,seas_adj,0.327548778706578
2006-01-30,seas_comp,-0.265232859386741
2006-01-30,social_sa,0.207334473667099
2006-01-30,travel_sa,-1.15252924470079
2006-01-30,trendecon_sa,0.710064742431718
2006-01-31,clothing_sa,-1.0409008107313
2006-01-31,fooddelivery_sa,-0.810348310876893
2006-01-31,garden_sa,-0.686541318546837
2006-01-31,luxury_sa,0.262641779682943
2006-01-31,mobility_sa,-2.31761284426786
2006-01-31,orig,0.1218574855863
2006-01-31,seas_adj,0.431612728405108
2006-01-31,seas_comp,-0.309755242818808
2006-01-31,social_sa,0.969450237936871
2006-01-31,travel_sa,-1.01972390567781
2006-01-31,trendecon_sa,0.354266078586762
2006-02-01,clothing_sa,-1.15716785780708
2006-02-01,fooddelivery_sa,-0.584116271454331
2006-02-01,garden_sa,-0.519009036852192
2006-02-01,luxury_sa,-0.784824979806005
2006-02-01,mobility_sa,-2.05853206543423
2006-02-01,orig,-0.313824116006837
2006-02-01,seas_adj,-0.107392608378107
2006-02-01,seas_comp,-0.20643150762873
2006-02-01,social_sa,0.495681223787195
2006-02-01,travel_sa,-1.17629892551952
2006-02-01,trendecon_sa,0.279193701599734
2006-02-02,clothing_sa,-1.13203513948658
2006-02-02,fooddelivery_sa,-0.337637463009342
2006-02-02,garden_sa,-0.544148994656231
2006-02-02,luxury_sa,-1.7199596166985
2006-02-02,mobility_sa,-1.69615274187011
2006-02-02,orig,-0.332813322144544
2006-02-02,seas_adj,-0.179547390170937
2006-02-02,seas_comp,-0.153265931973607
2006-02-02,social_sa,0.480571445118595
2006-02-02,travel_sa,-0.879171998591987
2006-02-02,trendecon_sa,0.11676778267182
2006-02-03,clothing_sa,-1.36298038881051
2006-02-03,fooddelivery_sa,0.465961281625625
2006-02-03,garden_sa,-0.830920309485756
2006-02-03,luxury_sa,-1.397647607161
2006-02-03,mobility_sa,-1.7212128033044
2006-02-03,orig,-1.2144503546517
2006-02-03,seas_adj,-1.16092969041142
2006-02-03,seas_comp,-0.0535206642402777
2006-02-03,social_sa,0.421667286383355
2006-02-03,travel_sa,-1.51027280049466
2006-02-03,trendecon_sa,-0.597066430626897
2006-02-04,clothing_sa,-1.17704084240863
2006-02-04,fooddelivery_sa,-0.604458303314202
2006-02-04,garden_sa,-1.10202252002047
2006-02-04,luxury_sa,-1.27476016320823
2006-02-04,mobility_sa,-2.8121659889209
2006-02-04,orig,-0.233194080798357
2006-02-04,seas_adj,-0.552653743842272
2006-02-04,seas_comp,0.319459663043915
2006-02-04,social_sa,0.957376025982458
2006-02-04,travel_sa,-1.04292688458449
2006-02-04,trendecon_sa,0.0636261348392848
2006-02-05,clothing_sa,-1.02061017844637
2006-02-05,fooddelivery_sa,-0.897100408897573
2006-02-05,garden_sa,-0.376620355319752
2006-02-05,luxury_sa,-1.35940125688526
2006-02-05,mobility_sa,-2.35264180798587
2006-02-05,orig,-0.53158342239013
2006-02-05,seas_adj,-0.73100860141801
2006-02-05,seas_comp,0.19942517902788
2006-02-05,social_sa,1.30303490950562
2006-02-05,travel_sa,-0.229190204917055
2006-02-05,trendecon_sa,0.0228903813104525
2006-02-06,clothing_sa,-0.691345574598854
2006-02-06,fooddelivery_sa,-0.673719676761069
2006-02-06,garden_sa,-0.989387697350905
2006-02-06,luxury_sa,-1.51682001599585
2006-02-06,mobility_sa,-1.79204413472342
2006-02-06,orig,-0.987018156628525
2006-02-06,seas_adj,-0.795540651497162
2006-02-06,seas_comp,-0.191477505131363
