time,geo,variable,value
2020-05-08,gl,stringency_plus,73.33333588
2020-05-08,gr,stringency,77.77777863
2020-05-08,gr,stringency_plus,73.33333588
2020-05-08,ju,stringency,77.77777863
2020-05-08,ju,stringency_plus,73.33333588
2020-05-08,lu,stringency,77.77777863
2020-05-08,lu,stringency_plus,73.33333588
2020-05-08,ne,stringency,77.77777863
2020-05-08,ne,stringency_plus,73.33333588
2020-05-08,nw,stringency,77.77777863
2020-05-08,nw,stringency_plus,73.33333588
2020-05-08,ow,stringency,77.77777863
2020-05-08,ow,stringency_plus,73.33333588
2020-05-08,sg,stringency,77.77777863
2020-05-08,sg,stringency_plus,73.33333588
2020-05-08,sh,stringency,77.77777863
2020-05-08,sh,stringency_plus,73.33333588
2020-05-08,so,stringency,77.77777863
2020-05-08,so,stringency_plus,73.33333588
2020-05-08,sz,stringency,77.77777863
2020-05-08,sz,stringency_plus,73.33333588
2020-05-08,tg,stringency,77.77777863
2020-05-08,tg,stringency_plus,73.33333588
2020-05-08,ti,stringency,77.77777863
2020-05-08,ti,stringency_plus,73.33333588
2020-05-08,ur,stringency,77.77777863
2020-05-08,ur,stringency_plus,73.33333588
2020-05-08,vd,stringency,77.77777863
2020-05-08,vd,stringency_plus,73.33333588
2020-05-08,vs,stringency,77.77777863
2020-05-08,vs,stringency_plus,73.33333588
2020-05-08,zg,stringency,77.77777863
2020-05-08,zg,stringency_plus,73.33333588
2020-05-08,zh,stringency,77.77777863
2020-05-08,zh,stringency_plus,73.33333588
2020-05-09,ag,stringency,77.77777863
2020-05-09,ag,stringency_plus,73.33333588
2020-05-09,ai,stringency,77.77777863
2020-05-09,ai,stringency_plus,73.33333588
2020-05-09,ar,stringency,77.77777863
2020-05-09,ar,stringency_plus,73.33333588
2020-05-09,be,stringency,77.77777863
2020-05-09,be,stringency_plus,73.33333588
2020-05-09,bl,stringency,77.77777863
2020-05-09,bl,stringency_plus,73.33333588
2020-05-09,bs,stringency,77.77777863
2020-05-09,bs,stringency_plus,73.33333588
2020-05-09,ch,stringency,77.77777863
2020-05-09,ch,stringency_plus,73.33333588
2020-05-09,fr,stringency,77.77777863
2020-05-09,fr,stringency_plus,73.33333588
2020-05-09,ge,stringency,77.77777863
2020-05-09,ge,stringency_plus,73.33333588
2020-05-09,gl,stringency,77.77777863
2020-05-09,gl,stringency_plus,73.33333588
2020-05-09,gr,stringency,77.77777863
2020-05-09,gr,stringency_plus,73.33333588
2020-05-09,ju,stringency,77.77777863
2020-05-09,ju,stringency_plus,73.33333588
2020-05-09,lu,stringency,77.77777863
2020-05-09,lu,stringency_plus,73.33333588
2020-05-09,ne,stringency,77.77777863
2020-05-09,ne,stringency_plus,73.33333588
2020-05-09,nw,stringency,77.77777863
2020-05-09,nw,stringency_plus,73.33333588
2020-05-09,ow,stringency,77.77777863
2020-05-09,ow,stringency_plus,73.33333588
2020-05-09,sg,stringency,77.77777863
2020-05-09,sg,stringency_plus,73.33333588
2020-05-09,sh,stringency,77.77777863
2020-05-09,sh,stringency_plus,73.33333588
2020-05-09,so,stringency,77.77777863
2020-05-09,so,stringency_plus,73.33333588
2020-05-09,sz,stringency,77.77777863
2020-05-09,sz,stringency_plus,73.33333588
2020-05-09,tg,stringency,77.77777863
2020-05-09,tg,stringency_plus,73.33333588
2020-05-09,ti,stringency,77.77777863
2020-05-09,ti,stringency_plus,73.33333588
2020-05-09,ur,stringency,77.77777863
2020-05-09,ur,stringency_plus,73.33333588
2020-05-09,vd,stringency,77.77777863
2020-05-09,vd,stringency_plus,73.33333588
2020-05-09,vs,stringency,77.77777863
2020-05-09,vs,stringency_plus,73.33333588
2020-05-09,zg,stringency,77.77777863
2020-05-09,zg,stringency_plus,73.33333588
2020-05-09,zh,stringency,77.77777863
2020-05-09,zh,stringency_plus,73.33333588
2020-05-10,ag,stringency,77.77777863
2020-05-10,ag,stringency_plus,73.33333588
2020-05-10,ai,stringency,77.77777863
2020-05-10,ai,stringency_plus,73.33333588
2020-05-10,ar,stringency,77.77777863
2020-05-10,ar,stringency_plus,73.33333588
2020-05-10,be,stringency,77.77777863
2020-05-10,be,stringency_plus,73.33333588
2020-05-10,bl,stringency,77.77777863
2020-05-10,bl,stringency_plus,73.33333588
2020-05-10,bs,stringency,77.77777863
2020-05-10,bs,stringency_plus,73.33333588
2020-05-10,ch,stringency,77.77777863
2020-05-10,ch,stringency_plus,73.33333588
2020-05-10,fr,stringency,77.77777863
2020-05-10,fr,stringency_plus,73.33333588
2020-05-10,ge,stringency,77.77777863
2020-05-10,ge,stringency_plus,73.33333588
2020-05-10,gl,stringency,77.77777863
2020-05-10,gl,stringency_plus,73.33333588
2020-05-10,gr,stringency,77.77777863
2020-05-10,gr,stringency_plus,73.33333588
2020-05-10,ju,stringency,77.77777863
2020-05-10,ju,stringency_plus,73.33333588
2020-05-10,lu,stringency,77.77777863
2020-05-10,lu,stringency_plus,73.33333588
2020-05-10,ne,stringency,77.77777863
2020-05-10,ne,stringency_plus,73.33333588
2020-05-10,nw,stringency,77.77777863
2020-05-10,nw,stringency_plus,73.33333588
2020-05-10,ow,stringency,77.77777863
2020-05-10,ow,stringency_plus,73.33333588
2020-05-10,sg,stringency,77.77777863
2020-05-10,sg,stringency_plus,73.33333588
2020-05-10,sh,stringency,77.77777863
2020-05-10,sh,stringency_plus,73.33333588
2020-05-10,so,stringency,77.77777863
2020-05-10,so,stringency_plus,73.33333588
2020-05-10,sz,stringency,77.77777863
2020-05-10,sz,stringency_plus,73.33333588
2020-05-10,tg,stringency,77.77777863
2020-05-10,tg,stringency_plus,73.33333588
2020-05-10,ti,stringency,77.77777863
2020-05-10,ti,stringency_plus,73.33333588
2020-05-10,ur,stringency,77.77777863
2020-05-10,ur,stringency_plus,73.33333588
2020-05-10,vd,stringency,77.77777863
2020-05-10,vd,stringency_plus,73.33333588
2020-05-10,vs,stringency,77.77777863
2020-05-10,vs,stringency_plus,73.33333588
2020-05-10,zg,stringency,77.77777863
2020-05-10,zg,stringency_plus,73.33333588
2020-05-10,zh,stringency,77.77777863
2020-05-10,zh,stringency_plus,73.33333588
2020-05-11,ag,stringency,74.07407379
2020-05-11,ag,stringency_plus,70
2020-05-11,ai,stringency,74.07407379
2020-05-11,ai,stringency_plus,70
2020-05-11,ar,stringency,74.07407379
2020-05-11,ar,stringency_plus,70
2020-05-11,be,stringency,74.07407379
2020-05-11,be,stringency_plus,70
2020-05-11,bl,stringency,74.07407379
2020-05-11,bl,stringency_plus,70
2020-05-11,bs,stringency,74.07407379
2020-05-11,bs,stringency_plus,70
2020-05-11,ch,stringency,74.07407379
2020-05-11,ch,stringency_plus,70
2020-05-11,fr,stringency,74.07407379
2020-05-11,fr,stringency_plus,70
2020-05-11,ge,stringency,74.07407379
2020-05-11,ge,stringency_plus,70
2020-05-11,gl,stringency,74.07407379
2020-05-11,gl,stringency_plus,70
2020-05-11,gr,stringency,74.07407379
2020-05-11,gr,stringency_plus,70
2020-05-11,ju,stringency,74.07407379
2020-05-11,ju,stringency_plus,70
2020-05-11,lu,stringency,74.07407379
2020-05-11,lu,stringency_plus,70
2020-05-11,ne,stringency,74.07407379
2020-05-11,ne,stringency_plus,70
2020-05-11,nw,stringency,74.07407379
2020-05-11,nw,stringency_plus,70
2020-05-11,ow,stringency,74.07407379
2020-05-11,ow,stringency_plus,70
2020-05-11,sg,stringency,74.07407379
2020-05-11,sg,stringency_plus,70
2020-05-11,sh,stringency,74.07407379
2020-05-11,sh,stringency_plus,70
2020-05-11,so,stringency,74.07407379
2020-05-11,so,stringency_plus,70
2020-05-11,sz,stringency,74.07407379
2020-05-11,sz,stringency_plus,70
2020-05-11,tg,stringency,74.07407379
2020-05-11,tg,stringency_plus,70
2020-05-11,ti,stringency,74.07407379
2020-05-11,ti,stringency_plus,70
2020-05-11,ur,stringency,74.07407379
2020-05-11,ur,stringency_plus,70
2020-05-11,vd,stringency,74.07407379
2020-05-11,vd,stringency_plus,70
2020-05-11,vs,stringency,74.07407379
2020-05-11,vs,stringency_plus,70
2020-05-11,zg,stringency,74.07407379
2020-05-11,zg,stringency_plus,70
2020-05-11,zh,stringency,74.07407379
2020-05-11,zh,stringency_plus,70
2020-05-12,ag,stringency,74.07407379
2020-05-12,ag,stringency_plus,70
2020-05-12,ai,stringency,74.07407379
2020-05-12,ai,stringency_plus,70
2020-05-12,ar,stringency,74.07407379
2020-05-12,ar,stringency_plus,70
2020-05-12,be,stringency,74.07407379
2020-05-12,be,stringency_plus,70
2020-05-12,bl,stringency,74.07407379
2020-05-12,bl,stringency_plus,70
2020-05-12,bs,stringency,74.07407379
2020-05-12,bs,stringency_plus,70
2020-05-12,ch,stringency,74.07407379
2020-05-12,ch,stringency_plus,70
2020-05-12,fr,stringency,74.07407379
2020-05-12,fr,stringency_plus,70
2020-05-12,ge,stringency,74.07407379
2020-05-12,ge,stringency_plus,70
2020-05-12,gl,stringency,74.07407379
2020-05-12,gl,stringency_plus,70
2020-05-12,gr,stringency,74.07407379
2020-05-12,gr,stringency_plus,70
2020-05-12,ju,stringency,74.07407379
2020-05-12,ju,stringency_plus,70
2020-05-12,lu,stringency,74.07407379
2020-05-12,lu,stringency_plus,70
2020-05-12,ne,stringency,74.07407379
2020-05-12,ne,stringency_plus,70
2020-05-12,nw,stringency,74.07407379
2020-05-12,nw,stringency_plus,70
2020-05-12,ow,stringency,74.07407379
2020-05-12,ow,stringency_plus,70
2020-05-12,sg,stringency,74.07407379
2020-05-12,sg,stringency_plus,70
2020-05-12,sh,stringency,74.07407379
2020-05-12,sh,stringency_plus,70
2020-05-12,so,stringency,74.07407379
2020-05-12,so,stringency_plus,70
2020-05-12,sz,stringency,74.07407379
2020-05-12,sz,stringency_plus,70
2020-05-12,tg,stringency,74.07407379
2020-05-12,tg,stringency_plus,70
2020-05-12,ti,stringency,74.07407379
2020-05-12,ti,stringency_plus,70
2020-05-12,ur,stringency,74.07407379
2020-05-12,ur,stringency_plus,70
2020-05-12,vd,stringency,74.07407379
2020-05-12,vd,stringency_plus,70
2020-05-12,vs,stringency,74.07407379
2020-05-12,vs,stringency_plus,70
2020-05-12,zg,stringency,74.07407379
2020-05-12,zg,stringency_plus,70
2020-05-12,zh,stringency,74.07407379
2020-05-12,zh,stringency_plus,70
2020-05-13,ag,stringency,74.07407379
2020-05-13,ag,stringency_plus,70
2020-05-13,ai,stringency,74.07407379
2020-05-13,ai,stringency_plus,70
2020-05-13,ar,stringency,74.07407379
2020-05-13,ar,stringency_plus,70
2020-05-13,be,stringency,74.07407379
2020-05-13,be,stringency_plus,70
2020-05-13,bl,stringency,74.07407379
2020-05-13,bl,stringency_plus,70
2020-05-13,bs,stringency,74.07407379
2020-05-13,bs,stringency_plus,70
2020-05-13,ch,stringency,74.07407379
2020-05-13,ch,stringency_plus,70
2020-05-13,fr,stringency,74.07407379
2020-05-13,fr,stringency_plus,70
2020-05-13,ge,stringency,74.07407379
2020-05-13,ge,stringency_plus,70
2020-05-13,gl,stringency,74.07407379
2020-05-13,gl,stringency_plus,70
2020-05-13,gr,stringency,74.07407379
2020-05-13,gr,stringency_plus,70
2020-05-13,ju,stringency,74.07407379
2020-05-13,ju,stringency_plus,70
2020-05-13,lu,stringency,74.07407379
2020-05-13,lu,stringency_plus,70
2020-05-13,ne,stringency,74.07407379
2020-05-13,ne,stringency_plus,70
2020-05-13,nw,stringency,74.07407379
2020-05-13,nw,stringency_plus,70
2020-05-13,ow,stringency,74.07407379
2020-05-13,ow,stringency_plus,70
2020-05-13,sg,stringency,74.07407379
2020-05-13,sg,stringency_plus,70
2020-05-13,sh,stringency,74.07407379
2020-05-13,sh,stringency_plus,70
2020-05-13,so,stringency,74.07407379
2020-05-13,so,stringency_plus,70
2020-05-13,sz,stringency,74.07407379
2020-05-13,sz,stringency_plus,70
2020-05-13,tg,stringency,74.07407379
2020-05-13,tg,stringency_plus,70
2020-05-13,ti,stringency,74.07407379
2020-05-13,ti,stringency_plus,70
2020-05-13,ur,stringency,74.07407379
2020-05-13,ur,stringency_plus,70
2020-05-13,vd,stringency,74.07407379
2020-05-13,vd,stringency_plus,70
2020-05-13,vs,stringency,74.07407379
2020-05-13,vs,stringency_plus,70
2020-05-13,zg,stringency,74.07407379
2020-05-13,zg,stringency_plus,70
2020-05-13,zh,stringency,74.07407379
2020-05-13,zh,stringency_plus,70
2020-05-14,ag,stringency,74.07407379
2020-05-14,ag,stringency_plus,70
2020-05-14,ai,stringency,74.07407379
2020-05-14,ai,stringency_plus,70
2020-05-14,ar,stringency,74.07407379
2020-05-14,ar,stringency_plus,70
2020-05-14,be,stringency,74.07407379
2020-05-14,be,stringency_plus,70
2020-05-14,bl,stringency,74.07407379
2020-05-14,bl,stringency_plus,70
2020-05-14,bs,stringency,74.07407379
2020-05-14,bs,stringency_plus,70
2020-05-14,ch,stringency,74.07407379
2020-05-14,ch,stringency_plus,70
2020-05-14,fr,stringency,74.07407379
2020-05-14,fr,stringency_plus,70
2020-05-14,ge,stringency,74.07407379
2020-05-14,ge,stringency_plus,70
2020-05-14,gl,stringency,74.07407379
2020-05-14,gl,stringency_plus,70
2020-05-14,gr,stringency,74.07407379
2020-05-14,gr,stringency_plus,70
2020-05-14,ju,stringency,74.07407379
2020-05-14,ju,stringency_plus,70
2020-05-14,lu,stringency,74.07407379
2020-05-14,lu,stringency_plus,70
2020-05-14,ne,stringency,74.07407379
2020-05-14,ne,stringency_plus,70
2020-05-14,nw,stringency,74.07407379
2020-05-14,nw,stringency_plus,70
2020-05-14,ow,stringency,74.07407379
2020-05-14,ow,stringency_plus,70
2020-05-14,sg,stringency,74.07407379
2020-05-14,sg,stringency_plus,70
2020-05-14,sh,stringency,74.07407379
2020-05-14,sh,stringency_plus,70
2020-05-14,so,stringency,74.07407379
2020-05-14,so,stringency_plus,70
2020-05-14,sz,stringency,74.07407379
2020-05-14,sz,stringency_plus,70
2020-05-14,tg,stringency,74.07407379
2020-05-14,tg,stringency_plus,70
2020-05-14,ti,stringency,74.07407379
2020-05-14,ti,stringency_plus,70
2020-05-14,ur,stringency,74.07407379
2020-05-14,ur,stringency_plus,70
2020-05-14,vd,stringency,74.07407379
2020-05-14,vd,stringency_plus,70
2020-05-14,vs,stringency,74.07407379
2020-05-14,vs,stringency_plus,70
2020-05-14,zg,stringency,74.07407379
2020-05-14,zg,stringency_plus,70
2020-05-14,zh,stringency,74.07407379
2020-05-14,zh,stringency_plus,70
2020-05-15,ag,stringency,74.07407379
2020-05-15,ag,stringency_plus,70
2020-05-15,ai,stringency,74.07407379
2020-05-15,ai,stringency_plus,70
2020-05-15,ar,stringency,74.07407379
2020-05-15,ar,stringency_plus,70
2020-05-15,be,stringency,74.07407379
2020-05-15,be,stringency_plus,70
2020-05-15,bl,stringency,74.07407379
2020-05-15,bl,stringency_plus,70
2020-05-15,bs,stringency,74.07407379
2020-05-15,bs,stringency_plus,70
2020-05-15,ch,stringency,74.07407379
2020-05-15,ch,stringency_plus,70
2020-05-15,fr,stringency,74.07407379
2020-05-15,fr,stringency_plus,70
2020-05-15,ge,stringency,74.07407379
2020-05-15,ge,stringency_plus,70
2020-05-15,gl,stringency,74.07407379
2020-05-15,gl,stringency_plus,70
2020-05-15,gr,stringency,74.07407379
2020-05-15,gr,stringency_plus,70
2020-05-15,ju,stringency,74.07407379
2020-05-15,ju,stringency_plus,70
2020-05-15,lu,stringency,74.07407379
2020-05-15,lu,stringency_plus,70
2020-05-15,ne,stringency,74.07407379
2020-05-15,ne,stringency_plus,70
2020-05-15,nw,stringency,74.07407379
2020-05-15,nw,stringency_plus,70
2020-05-15,ow,stringency,74.07407379
2020-05-15,ow,stringency_plus,70
2020-05-15,sg,stringency,74.07407379
2020-05-15,sg,stringency_plus,70
2020-05-15,sh,stringency,74.07407379
2020-05-15,sh,stringency_plus,70
2020-05-15,so,stringency,74.07407379
2020-05-15,so,stringency_plus,70
2020-05-15,sz,stringency,74.07407379
2020-05-15,sz,stringency_plus,70
2020-05-15,tg,stringency,74.07407379
2020-05-15,tg,stringency_plus,70
2020-05-15,ti,stringency,74.07407379
2020-05-15,ti,stringency_plus,70
2020-05-15,ur,stringency,74.07407379
2020-05-15,ur,stringency_plus,70
2020-05-15,vd,stringency,74.07407379
2020-05-15,vd,stringency_plus,70
2020-05-15,vs,stringency,74.07407379
2020-05-15,vs,stringency_plus,70
2020-05-15,zg,stringency,74.07407379
2020-05-15,zg,stringency_plus,70
2020-05-15,zh,stringency,74.07407379
2020-05-15,zh,stringency_plus,70
2020-05-16,ag,stringency,74.07407379
2020-05-16,ag,stringency_plus,70
2020-05-16,ai,stringency,74.07407379
2020-05-16,ai,stringency_plus,70
2020-05-16,ar,stringency,74.07407379
2020-05-16,ar,stringency_plus,70
2020-05-16,be,stringency,74.07407379
2020-05-16,be,stringency_plus,70
2020-05-16,bl,stringency,74.07407379
2020-05-16,bl,stringency_plus,70
2020-05-16,bs,stringency,74.07407379
2020-05-16,bs,stringency_plus,70
2020-05-16,ch,stringency,74.07407379
2020-05-16,ch,stringency_plus,70
2020-05-16,fr,stringency,74.07407379
2020-05-16,fr,stringency_plus,70
2020-05-16,ge,stringency,74.07407379
2020-05-16,ge,stringency_plus,70
2020-05-16,gl,stringency,74.07407379
2020-05-16,gl,stringency_plus,70
2020-05-16,gr,stringency,74.07407379
2020-05-16,gr,stringency_plus,70
2020-05-16,ju,stringency,74.07407379
2020-05-16,ju,stringency_plus,70
2020-05-16,lu,stringency,74.07407379
2020-05-16,lu,stringency_plus,70
2020-05-16,ne,stringency,74.07407379
2020-05-16,ne,stringency_plus,70
2020-05-16,nw,stringency,74.07407379
2020-05-16,nw,stringency_plus,70
2020-05-16,ow,stringency,74.07407379
2020-05-16,ow,stringency_plus,70
2020-05-16,sg,stringency,74.07407379
2020-05-16,sg,stringency_plus,70
2020-05-16,sh,stringency,74.07407379
2020-05-16,sh,stringency_plus,70
2020-05-16,so,stringency,74.07407379
2020-05-16,so,stringency_plus,70
2020-05-16,sz,stringency,74.07407379
2020-05-16,sz,stringency_plus,70
2020-05-16,tg,stringency,74.07407379
2020-05-16,tg,stringency_plus,70
2020-05-16,ti,stringency,74.07407379
2020-05-16,ti,stringency_plus,70
2020-05-16,ur,stringency,74.07407379
2020-05-16,ur,stringency_plus,70
2020-05-16,vd,stringency,74.07407379
2020-05-16,vd,stringency_plus,70
2020-05-16,vs,stringency,74.07407379
2020-05-16,vs,stringency_plus,70
2020-05-16,zg,stringency,74.07407379
2020-05-16,zg,stringency_plus,70
2020-05-16,zh,stringency,74.07407379
2020-05-16,zh,stringency_plus,70
2020-05-17,ag,stringency,74.07407379
2020-05-17,ag,stringency_plus,70
2020-05-17,ai,stringency,74.07407379
2020-05-17,ai,stringency_plus,70
2020-05-17,ar,stringency,74.07407379
2020-05-17,ar,stringency_plus,70
2020-05-17,be,stringency,74.07407379
2020-05-17,be,stringency_plus,70
2020-05-17,bl,stringency,74.07407379
2020-05-17,bl,stringency_plus,70
2020-05-17,bs,stringency,74.07407379
2020-05-17,bs,stringency_plus,70
2020-05-17,ch,stringency,74.07407379
2020-05-17,ch,stringency_plus,70
2020-05-17,fr,stringency,74.07407379
2020-05-17,fr,stringency_plus,70
2020-05-17,ge,stringency,74.07407379
2020-05-17,ge,stringency_plus,70
2020-05-17,gl,stringency,74.07407379
2020-05-17,gl,stringency_plus,70
2020-05-17,gr,stringency,74.07407379
2020-05-17,gr,stringency_plus,70
2020-05-17,ju,stringency,74.07407379
2020-05-17,ju,stringency_plus,70
2020-05-17,lu,stringency,74.07407379
2020-05-17,lu,stringency_plus,70
2020-05-17,ne,stringency,74.07407379
2020-05-17,ne,stringency_plus,70
2020-05-17,nw,stringency,74.07407379
2020-05-17,nw,stringency_plus,70
2020-05-17,ow,stringency,74.07407379
2020-05-17,ow,stringency_plus,70
2020-05-17,sg,stringency,74.07407379
2020-05-17,sg,stringency_plus,70
2020-05-17,sh,stringency,74.07407379
2020-05-17,sh,stringency_plus,70
2020-05-17,so,stringency,74.07407379
2020-05-17,so,stringency_plus,70
2020-05-17,sz,stringency,74.07407379
2020-05-17,sz,stringency_plus,70
2020-05-17,tg,stringency,74.07407379
2020-05-17,tg,stringency_plus,70
2020-05-17,ti,stringency,74.07407379
2020-05-17,ti,stringency_plus,70
2020-05-17,ur,stringency,74.07407379
2020-05-17,ur,stringency_plus,70
2020-05-17,vd,stringency,74.07407379
2020-05-17,vd,stringency_plus,70
2020-05-17,vs,stringency,74.07407379
2020-05-17,vs,stringency_plus,70
2020-05-17,zg,stringency,74.07407379
2020-05-17,zg,stringency_plus,70
2020-05-17,zh,stringency,74.07407379
2020-05-17,zh,stringency_plus,70
2020-05-18,ag,stringency,74.07407379
2020-05-18,ag,stringency_plus,70
2020-05-18,ai,stringency,74.07407379
2020-05-18,ai,stringency_plus,70
2020-05-18,ar,stringency,74.07407379
2020-05-18,ar,stringency_plus,70
2020-05-18,be,stringency,74.07407379
2020-05-18,be,stringency_plus,70
2020-05-18,bl,stringency,74.07407379
2020-05-18,bl,stringency_plus,70
2020-05-18,bs,stringency,74.07407379
2020-05-18,bs,stringency_plus,70
2020-05-18,ch,stringency,74.07407379
2020-05-18,ch,stringency_plus,70
2020-05-18,fr,stringency,74.07407379
2020-05-18,fr,stringency_plus,70
2020-05-18,ge,stringency,74.07407379
2020-05-18,ge,stringency_plus,70
2020-05-18,gl,stringency,74.07407379
2020-05-18,gl,stringency_plus,70
2020-05-18,gr,stringency,74.07407379
2020-05-18,gr,stringency_plus,70
2020-05-18,ju,stringency,74.07407379
2020-05-18,ju,stringency_plus,70
2020-05-18,lu,stringency,74.07407379
2020-05-18,lu,stringency_plus,70
2020-05-18,ne,stringency,74.07407379
2020-05-18,ne,stringency_plus,70
2020-05-18,nw,stringency,74.07407379
2020-05-18,nw,stringency_plus,70
2020-05-18,ow,stringency,74.07407379
2020-05-18,ow,stringency_plus,70
2020-05-18,sg,stringency,74.07407379
2020-05-18,sg,stringency_plus,70
2020-05-18,sh,stringency,74.07407379
2020-05-18,sh,stringency_plus,70
2020-05-18,so,stringency,74.07407379
2020-05-18,so,stringency_plus,70
2020-05-18,sz,stringency,74.07407379
2020-05-18,sz,stringency_plus,70
2020-05-18,tg,stringency,74.07407379
2020-05-18,tg,stringency_plus,70
2020-05-18,ti,stringency,74.07407379
2020-05-18,ti,stringency_plus,70
2020-05-18,ur,stringency,74.07407379
2020-05-18,ur,stringency_plus,70
2020-05-18,vd,stringency,74.07407379
2020-05-18,vd,stringency_plus,70
2020-05-18,vs,stringency,74.07407379
2020-05-18,vs,stringency_plus,70
2020-05-18,zg,stringency,74.07407379
2020-05-18,zg,stringency_plus,70
2020-05-18,zh,stringency,74.07407379
2020-05-18,zh,stringency_plus,70
2020-05-19,ag,stringency,74.07407379
2020-05-19,ag,stringency_plus,70
2020-05-19,ai,stringency,74.07407379
2020-05-19,ai,stringency_plus,70
2020-05-19,ar,stringency,74.07407379
2020-05-19,ar,stringency_plus,70
2020-05-19,be,stringency,74.07407379
2020-05-19,be,stringency_plus,70
2020-05-19,bl,stringency,74.07407379
2020-05-19,bl,stringency_plus,70
2020-05-19,bs,stringency,74.07407379
2020-05-19,bs,stringency_plus,70
2020-05-19,ch,stringency,74.07407379
2020-05-19,ch,stringency_plus,70
2020-05-19,fr,stringency,74.07407379
2020-05-19,fr,stringency_plus,70
2020-05-19,ge,stringency,74.07407379
2020-05-19,ge,stringency_plus,70
2020-05-19,gl,stringency,74.07407379
2020-05-19,gl,stringency_plus,70
2020-05-19,gr,stringency,74.07407379
2020-05-19,gr,stringency_plus,70
2020-05-19,ju,stringency,74.07407379
2020-05-19,ju,stringency_plus,70
2020-05-19,lu,stringency,74.07407379
2020-05-19,lu,stringency_plus,70
2020-05-19,ne,stringency,74.07407379
2020-05-19,ne,stringency_plus,70
2020-05-19,nw,stringency,74.07407379
2020-05-19,nw,stringency_plus,70
2020-05-19,ow,stringency,74.07407379
2020-05-19,ow,stringency_plus,70
2020-05-19,sg,stringency,74.07407379
2020-05-19,sg,stringency_plus,70
2020-05-19,sh,stringency,74.07407379
2020-05-19,sh,stringency_plus,70
2020-05-19,so,stringency,74.07407379
2020-05-19,so,stringency_plus,70
2020-05-19,sz,stringency,74.07407379
2020-05-19,sz,stringency_plus,70
2020-05-19,tg,stringency,74.07407379
2020-05-19,tg,stringency_plus,70
2020-05-19,ti,stringency,74.07407379
2020-05-19,ti,stringency_plus,70
2020-05-19,ur,stringency,74.07407379
2020-05-19,ur,stringency_plus,70
2020-05-19,vd,stringency,74.07407379
2020-05-19,vd,stringency_plus,70
2020-05-19,vs,stringency,74.07407379
2020-05-19,vs,stringency_plus,70
2020-05-19,zg,stringency,74.07407379
2020-05-19,zg,stringency_plus,70
2020-05-19,zh,stringency,74.07407379
2020-05-19,zh,stringency_plus,70
2020-05-20,ag,stringency,74.07407379
2020-05-20,ag,stringency_plus,70
2020-05-20,ai,stringency,74.07407379
2020-05-20,ai,stringency_plus,70
2020-05-20,ar,stringency,74.07407379
2020-05-20,ar,stringency_plus,70
2020-05-20,be,stringency,74.07407379
2020-05-20,be,stringency_plus,70
2020-05-20,bl,stringency,74.07407379
2020-05-20,bl,stringency_plus,70
2020-05-20,bs,stringency,74.07407379
2020-05-20,bs,stringency_plus,70
2020-05-20,ch,stringency,74.07407379
2020-05-20,ch,stringency_plus,70
2020-05-20,fr,stringency,74.07407379
2020-05-20,fr,stringency_plus,70
2020-05-20,ge,stringency,74.07407379
2020-05-20,ge,stringency_plus,70
2020-05-20,gl,stringency,74.07407379
2020-05-20,gl,stringency_plus,70
2020-05-20,gr,stringency,74.07407379
2020-05-20,gr,stringency_plus,70
2020-05-20,ju,stringency,74.07407379
2020-05-20,ju,stringency_plus,70
2020-05-20,lu,stringency,74.07407379
2020-05-20,lu,stringency_plus,70
2020-05-20,ne,stringency,74.07407379
2020-05-20,ne,stringency_plus,70
2020-05-20,nw,stringency,74.07407379
2020-05-20,nw,stringency_plus,70
2020-05-20,ow,stringency,74.07407379
2020-05-20,ow,stringency_plus,70
2020-05-20,sg,stringency,74.07407379
2020-05-20,sg,stringency_plus,70
2020-05-20,sh,stringency,74.07407379
2020-05-20,sh,stringency_plus,70
2020-05-20,so,stringency,74.07407379
2020-05-20,so,stringency_plus,70
2020-05-20,sz,stringency,74.07407379
2020-05-20,sz,stringency_plus,70
2020-05-20,tg,stringency,74.07407379
2020-05-20,tg,stringency_plus,70
2020-05-20,ti,stringency,74.07407379
2020-05-20,ti,stringency_plus,70
2020-05-20,ur,stringency,74.07407379
2020-05-20,ur,stringency_plus,70
2020-05-20,vd,stringency,74.07407379
2020-05-20,vd,stringency_plus,70
2020-05-20,vs,stringency,74.07407379
2020-05-20,vs,stringency_plus,70
2020-05-20,zg,stringency,74.07407379
2020-05-20,zg,stringency_plus,70
2020-05-20,zh,stringency,74.07407379
2020-05-20,zh,stringency_plus,70
2020-05-21,ag,stringency,74.07407379
2020-05-21,ag,stringency_plus,70
2020-05-21,ai,stringency,74.07407379
2020-05-21,ai,stringency_plus,70
2020-05-21,ar,stringency,74.07407379
2020-05-21,ar,stringency_plus,70
2020-05-21,be,stringency,74.07407379
2020-05-21,be,stringency_plus,70
2020-05-21,bl,stringency,74.07407379
2020-05-21,bl,stringency_plus,70
2020-05-21,bs,stringency,74.07407379
2020-05-21,bs,stringency_plus,70
2020-05-21,ch,stringency,74.07407379
2020-05-21,ch,stringency_plus,70
2020-05-21,fr,stringency,74.07407379
2020-05-21,fr,stringency_plus,70
2020-05-21,ge,stringency,74.07407379
2020-05-21,ge,stringency_plus,70
2020-05-21,gl,stringency,74.07407379
2020-05-21,gl,stringency_plus,70
2020-05-21,gr,stringency,74.07407379
2020-05-21,gr,stringency_plus,70
