time,lot,variable,value
2020-01-16,horn,daily_mean,21.7881944444444
2020-01-16,jelmoli,daily_mean,112.777777777778
2020-01-16,jungholz,daily_mean,87.0381944444445
2020-01-16,maxbillplatz,daily_mean,80.6805555555556
2020-01-16,messeag,daily_mean,804.75
2020-01-16,nordhaus,daily_mean,69.3611111111111
2020-01-16,octavo,daily_mean,82.0416666666667
2020-01-16,opera,daily_mean,138.871527777778
2020-01-16,parkhyatt,daily_mean,138.527777777778
2020-01-16,parkside,daily_mean,17.4305555555556
2020-01-16,pfingstweid,daily_mean,125.163194444444
2020-01-16,puls5,daily_mean,29.7395833333333
2020-01-16,pwest,daily_mean,325.868055555556
2020-01-16,stampfenbach,daily_mean,122.100694444444
2020-01-16,talgarten,daily_mean,44.6076388888889
2020-01-16,theater11,daily_mean,140.15625
2020-01-16,total,daily_mean,5575.53125
2020-01-16,total,utilization,0.449712151153412
2020-01-16,uniirchel,daily_mean,623.045138888889
2020-01-16,urania,daily_mean,252.875
2020-01-16,usznord,daily_mean,82.3506944444445
2020-01-16,uszsued,daily_mean,44.0590277777778
2020-01-16,utoquai,daily_mean,88.8506944444445
2020-01-16,zueri11shopping,daily_mean,25.5902777777778
2020-01-17,accu,daily_mean,138.173611111111
2020-01-17,albisriederplatz,daily_mean,58.2152777777778
2020-01-17,amcentral,daily_mean,10.0659722222222
2020-01-17,bleicherweg,daily_mean,89.3368055555556
2020-01-17,centereleven,daily_mean,211.239583333333
2020-01-17,cityparking,daily_mean,396.020833333333
2020-01-17,cityport,daily_mean,73.8402777777778
2020-01-17,crowneplaza,daily_mean,180.354166666667
2020-01-17,dorflinde,daily_mean,38.4513888888889
2020-01-17,eisfeld,daily_mean,197.993055555556
2020-01-17,feldegg,daily_mean,89.1701388888889
2020-01-17,globus,daily_mean,75.2986111111111
2020-01-17,hardauii,daily_mean,93.0381944444444
2020-01-17,hauptbahnhof,daily_mean,115.190972222222
2020-01-17,hohepromenade,daily_mean,371.486111111111
2020-01-17,horn,daily_mean,23.9791666666667
2020-01-17,jelmoli,daily_mean,97.4131944444444
2020-01-17,jungholz,daily_mean,85.8541666666667
2020-01-17,maxbillplatz,daily_mean,79.8194444444444
2020-01-17,messeag,daily_mean,803.388888888889
2020-01-17,nordhaus,daily_mean,80.3506944444444
2020-01-17,octavo,daily_mean,86.8333333333333
2020-01-17,opera,daily_mean,148.326388888889
2020-01-17,parkhyatt,daily_mean,143.71875
2020-01-17,parkside,daily_mean,20.3854166666667
2020-01-17,pfingstweid,daily_mean,118.340277777778
2020-01-17,puls5,daily_mean,26.28125
2020-01-17,pwest,daily_mean,333.211805555556
2020-01-17,stampfenbach,daily_mean,118.802083333333
2020-01-17,talgarten,daily_mean,34.7118055555556
2020-01-17,theater11,daily_mean,126.760416666667
2020-01-17,total,daily_mean,5610.42708333333
2020-01-17,total,utilization,0.452526785234177
2020-01-17,uniirchel,daily_mean,647.045138888889
2020-01-17,urania,daily_mean,254.413194444444
2020-01-17,usznord,daily_mean,82.4097222222222
2020-01-17,uszsued,daily_mean,43.6493055555556
2020-01-17,utoquai,daily_mean,88.4861111111111
2020-01-17,zueri11shopping,daily_mean,28.3715277777778
2020-01-18,accu,daily_mean,134.8125
2020-01-18,albisriederplatz,daily_mean,50.875
2020-01-18,amcentral,daily_mean,10.1805555555556
2020-01-18,bleicherweg,daily_mean,167.138888888889
2020-01-18,centereleven,daily_mean,253.732638888889
2020-01-18,cityparking,daily_mean,326.340277777778
2020-01-18,cityport,daily_mean,112.930555555556
2020-01-18,crowneplaza,daily_mean,190.263888888889
2020-01-18,dorflinde,daily_mean,36.7361111111111
2020-01-18,eisfeld,daily_mean,224.21875
2020-01-18,feldegg,daily_mean,112.878472222222
2020-01-18,globus,daily_mean,69.4930555555556
2020-01-18,hardauii,daily_mean,95.0520833333333
2020-01-18,hauptbahnhof,daily_mean,95.6111111111111
2020-01-18,hohepromenade,daily_mean,340.972222222222
2020-01-18,horn,daily_mean,42.9618055555556
2020-01-18,jelmoli,daily_mean,83.5798611111111
2020-01-18,jungholz,daily_mean,56.1631944444445
2020-01-18,maxbillplatz,daily_mean,79.9965277777778
2020-01-18,messeag,daily_mean,999
2020-01-18,nordhaus,daily_mean,95.9375
2020-01-18,octavo,daily_mean,94.2291666666667
2020-01-18,opera,daily_mean,133.496527777778
2020-01-18,parkhyatt,daily_mean,191.079861111111
2020-01-18,parkside,daily_mean,35.2361111111111
2020-01-18,pfingstweid,daily_mean,161.840277777778
2020-01-18,puls5,daily_mean,27.9305555555556
2020-01-18,pwest,daily_mean,353.65625
2020-01-18,stampfenbach,daily_mean,142.076388888889
2020-01-18,talgarten,daily_mean,38.2291666666667
2020-01-18,theater11,daily_mean,108.104166666667
2020-01-18,total,daily_mean,6160.60763888889
2020-01-18,total,utilization,0.496903342384973
2020-01-18,uniirchel,daily_mean,766.854166666667
2020-01-18,urania,daily_mean,222.458333333333
2020-01-18,usznord,daily_mean,112.25
2020-01-18,uszsued,daily_mean,55.2256944444445
2020-01-18,utoquai,daily_mean,109.951388888889
2020-01-18,zueri11shopping,daily_mean,29.1145833333333
2020-01-19,accu,daily_mean,107.34375
2020-01-19,albisriederplatz,daily_mean,60.0277777777778
2020-01-19,amcentral,daily_mean,0
2020-01-19,bleicherweg,daily_mean,210.21875
2020-01-19,centereleven,daily_mean,247.996527777778
2020-01-19,cityparking,daily_mean,520.548611111111
2020-01-19,cityport,daily_mean,101.3125
2020-01-19,crowneplaza,daily_mean,156.239583333333
2020-01-19,dorflinde,daily_mean,41.6666666666667
2020-01-19,eisfeld,daily_mean,253.805555555556
2020-01-19,feldegg,daily_mean,137.944444444444
2020-01-19,globus,daily_mean,118.607638888889
2020-01-19,hardauii,daily_mean,80.7256944444445
2020-01-19,hauptbahnhof,daily_mean,135.21875
2020-01-19,hohepromenade,daily_mean,407.4375
2020-01-19,horn,daily_mean,46.2361111111111
2020-01-19,jelmoli,daily_mean,149.534722222222
2020-01-19,jungholz,daily_mean,12.6805555555556
2020-01-19,maxbillplatz,daily_mean,76.4131944444445
2020-01-19,messeag,daily_mean,999
2020-01-19,nordhaus,daily_mean,109.350694444444
2020-01-19,octavo,daily_mean,81.2847222222222
2020-01-19,opera,daily_mean,178.25
2020-01-19,parkhyatt,daily_mean,215.576388888889
2020-01-19,parkside,daily_mean,30.9027777777778
2020-01-19,pfingstweid,daily_mean,177.753472222222
2020-01-19,puls5,daily_mean,38.8576388888889
2020-01-19,pwest,daily_mean,358.604166666667
2020-01-19,stampfenbach,daily_mean,151.09375
2020-01-19,talgarten,daily_mean,76.6770833333333
2020-01-19,theater11,daily_mean,114.722222222222
2020-01-19,total,daily_mean,6885.90277777778
2020-01-19,total,utilization,0.555404321485544
2020-01-19,uniirchel,daily_mean,769.895833333333
2020-01-19,urania,daily_mean,377.208333333333
2020-01-19,usznord,daily_mean,113.822916666667
2020-01-19,uszsued,daily_mean,57.8159722222222
2020-01-19,utoquai,daily_mean,130.451388888889
2020-01-19,zueri11shopping,daily_mean,40.6770833333333
2020-01-20,accu,daily_mean,98.7013888888889
2020-01-20,albisriederplatz,daily_mean,59.9826388888889
2020-01-20,amcentral,daily_mean,11.1979166666667
2020-01-20,bleicherweg,daily_mean,112.114583333333
2020-01-20,centereleven,daily_mean,245.940972222222
2020-01-20,cityparking,daily_mean,444.295138888889
2020-01-20,cityport,daily_mean,71.3125
2020-01-20,crowneplaza,daily_mean,91.4201388888889
2020-01-20,dorflinde,daily_mean,44.1805555555556
2020-01-20,eisfeld,daily_mean,185.513888888889
2020-01-20,feldegg,daily_mean,103.638888888889
2020-01-20,globus,daily_mean,88.2291666666667
2020-01-20,hardauii,daily_mean,97.8159722222222
2020-01-20,hauptbahnhof,daily_mean,132.371527777778
2020-01-20,hohepromenade,daily_mean,393.947916666667
2020-01-20,horn,daily_mean,47.7465277777778
2020-01-20,jelmoli,daily_mean,114.927083333333
2020-01-20,jungholz,daily_mean,55.7465277777778
2020-01-20,maxbillplatz,daily_mean,81.3368055555556
2020-01-20,messeag,daily_mean,999
2020-01-20,nordhaus,daily_mean,76.9340277777778
2020-01-20,octavo,daily_mean,103.204861111111
2020-01-20,opera,daily_mean,185.888888888889
2020-01-20,parkhyatt,daily_mean,164.847222222222
2020-01-20,parkside,daily_mean,19.09375
2020-01-20,pfingstweid,daily_mean,131.729166666667
2020-01-20,puls5,daily_mean,31.6111111111111
2020-01-20,pwest,daily_mean,325.055555555556
2020-01-20,stampfenbach,daily_mean,123.520833333333
2020-01-20,talgarten,daily_mean,57.6354166666667
2020-01-20,theater11,daily_mean,153.517361111111
2020-01-20,total,daily_mean,6026.70138888889
2020-01-20,total,utilization,0.486102709218333
2020-01-20,uniirchel,daily_mean,625.173611111111
2020-01-20,urania,daily_mean,303.475694444444
2020-01-20,usznord,daily_mean,81.1909722222222
2020-01-20,uszsued,daily_mean,40.9756944444445
2020-01-20,utoquai,daily_mean,94.96875
2020-01-20,zueri11shopping,daily_mean,28.4583333333333
2020-01-21,accu,daily_mean,94.5590277777778
2020-01-21,albisriederplatz,daily_mean,59.8125
2020-01-21,amcentral,daily_mean,15.3333333333333
2020-01-21,bleicherweg,daily_mean,100.770833333333
2020-01-21,centereleven,daily_mean,176.753472222222
2020-01-21,cityparking,daily_mean,423.1875
2020-01-21,cityport,daily_mean,68.0763888888889
2020-01-21,crowneplaza,daily_mean,59.5729166666667
2020-01-21,dorflinde,daily_mean,39.59375
2020-01-21,eisfeld,daily_mean,103.690972222222
2020-01-21,feldegg,daily_mean,93.4270833333333
2020-01-21,globus,daily_mean,79.6736111111111
2020-01-21,hardauii,daily_mean,105.295138888889
2020-01-21,hauptbahnhof,daily_mean,127.350694444444
2020-01-21,hohepromenade,daily_mean,376.152777777778
2020-01-21,horn,daily_mean,47.4791666666667
2020-01-21,jelmoli,daily_mean,113.652777777778
2020-01-21,jungholz,daily_mean,51.1145833333333
2020-01-21,maxbillplatz,daily_mean,76.6215277777778
2020-01-21,messeag,daily_mean,818.625
2020-01-21,nordhaus,daily_mean,70.1458333333333
2020-01-21,octavo,daily_mean,105.541666666667
2020-01-21,opera,daily_mean,172.697916666667
2020-01-21,parkhyatt,daily_mean,152.763888888889
2020-01-21,parkside,daily_mean,18.0625
2020-01-21,pfingstweid,daily_mean,148.736111111111
2020-01-21,puls5,daily_mean,28.7013888888889
2020-01-21,pwest,daily_mean,314.534722222222
2020-01-21,stampfenbach,daily_mean,122.420138888889
2020-01-21,talgarten,daily_mean,47.6388888888889
2020-01-21,theater11,daily_mean,132.288194444444
2020-01-21,total,daily_mean,5474.23263888889
2020-01-21,total,utilization,0.441541590489505
2020-01-21,uniirchel,daily_mean,606.284722222222
2020-01-21,urania,daily_mean,286.430555555556
2020-01-21,usznord,daily_mean,80.3680555555556
2020-01-21,uszsued,daily_mean,41.375
2020-01-21,utoquai,daily_mean,90.3333333333333
2020-01-21,zueri11shopping,daily_mean,25.1666666666667
2020-01-22,accu,daily_mean,87.2326388888889
2020-01-22,albisriederplatz,daily_mean,58.1076388888889
2020-01-22,amcentral,daily_mean,20.4548611111111
2020-01-22,bleicherweg,daily_mean,97.8958333333333
2020-01-22,centereleven,daily_mean,168.833333333333
2020-01-22,cityparking,daily_mean,425.961805555556
2020-01-22,cityport,daily_mean,71.0868055555556
2020-01-22,crowneplaza,daily_mean,48.75
2020-01-22,dorflinde,daily_mean,40.4340277777778
2020-01-22,eisfeld,daily_mean,125.78125
2020-01-22,feldegg,daily_mean,92.7326388888889
2020-01-22,globus,daily_mean,81.2638888888889
2020-01-22,hardauii,daily_mean,102.201388888889
2020-01-22,hauptbahnhof,daily_mean,121.6875
2020-01-22,hohepromenade,daily_mean,376.885416666667
2020-01-22,horn,daily_mean,46.8055555555556
2020-01-22,jelmoli,daily_mean,112.75
2020-01-22,jungholz,daily_mean,63.375
2020-01-22,maxbillplatz,daily_mean,84.9340277777778
2020-01-22,messeag,daily_mean,801.28125
2020-01-22,nordhaus,daily_mean,73.0590277777778
2020-01-22,octavo,daily_mean,104.697916666667
2020-01-22,opera,daily_mean,161.930555555556
2020-01-22,parkhyatt,daily_mean,157.677083333333
2020-01-22,parkside,daily_mean,17.96875
2020-01-22,pfingstweid,daily_mean,157.777777777778
2020-01-22,puls5,daily_mean,31.6597222222222
2020-01-22,pwest,daily_mean,317.927083333333
2020-01-22,stampfenbach,daily_mean,122.145833333333
2020-01-22,talgarten,daily_mean,43.1875
2020-01-22,theater11,daily_mean,142.538194444444
2020-01-22,total,daily_mean,5506.71527777778
2020-01-22,total,utilization,0.444161580720905
2020-01-22,uniirchel,daily_mean,622.322916666667
2020-01-22,urania,daily_mean,285.590277777778
2020-01-22,usznord,daily_mean,80.3576388888889
2020-01-22,uszsued,daily_mean,42.1388888888889
2020-01-22,utoquai,daily_mean,93.7395833333333
2020-01-22,zueri11shopping,daily_mean,23.5416666666667
2020-01-23,accu,daily_mean,88.7326388888889
2020-01-23,albisriederplatz,daily_mean,58.6527777777778
2020-01-23,amcentral,daily_mean,9.74305555555556
2020-01-23,bleicherweg,daily_mean,85.8333333333333
2020-01-23,centereleven,daily_mean,185.8125
2020-01-23,cityparking,daily_mean,404.815972222222
2020-01-23,cityport,daily_mean,73.8194444444445
2020-01-23,crowneplaza,daily_mean,50.7083333333333
2020-01-23,dorflinde,daily_mean,42.2743055555556
2020-01-23,eisfeld,daily_mean,127.034722222222
2020-01-23,feldegg,daily_mean,90.9930555555556
2020-01-23,globus,daily_mean,79.4340277777778
2020-01-23,hardauii,daily_mean,97.1215277777778
2020-01-23,hauptbahnhof,daily_mean,118.652777777778
2020-01-23,hohepromenade,daily_mean,385.579861111111
2020-01-23,horn,daily_mean,42.8159722222222
2020-01-23,jelmoli,daily_mean,115.274305555556
2020-01-23,jungholz,daily_mean,88.6006944444445
2020-01-23,maxbillplatz,daily_mean,86.34375
2020-01-23,messeag,daily_mean,804.75
2020-01-23,nordhaus,daily_mean,67.3402777777778
2020-01-23,octavo,daily_mean,111.253472222222
2020-01-23,opera,daily_mean,164.673611111111
2020-01-23,parkhyatt,daily_mean,143.458333333333
2020-01-23,parkside,daily_mean,18.2916666666667
2020-01-23,pfingstweid,daily_mean,177.315972222222
2020-01-23,puls5,daily_mean,29.875
2020-01-23,pwest,daily_mean,317.680555555556
2020-01-23,stampfenbach,daily_mean,122.184027777778
2020-01-23,talgarten,daily_mean,40.5625
2020-01-23,theater11,daily_mean,140
2020-01-23,total,daily_mean,5473.71180555556
2020-01-23,total,utilization,0.441499581025614
2020-01-23,uniirchel,daily_mean,617.770833333333
2020-01-23,urania,daily_mean,268.211805555556
2020-01-23,usznord,daily_mean,80.0833333333333
2020-01-23,uszsued,daily_mean,41.4444444444445
2020-01-23,utoquai,daily_mean,79.1284722222222
2020-01-23,zueri11shopping,daily_mean,17.4444444444444
2020-01-24,accu,daily_mean,90.1979166666667
2020-01-24,albisriederplatz,daily_mean,58.8680555555556
2020-01-24,amcentral,daily_mean,12.3854166666667
2020-01-24,bleicherweg,daily_mean,81.1145833333333
2020-01-24,centereleven,daily_mean,196.506944444444
2020-01-24,cityparking,daily_mean,385.378472222222
2020-01-24,cityport,daily_mean,81.3229166666667
2020-01-24,crowneplaza,daily_mean,49.4930555555556
2020-01-24,dorflinde,daily_mean,37.8055555555556
2020-01-24,eisfeld,daily_mean,145.697916666667
2020-01-24,feldegg,daily_mean,83.6840277777778
2020-01-24,globus,daily_mean,72.2743055555556
2020-01-24,hardauii,daily_mean,97.7256944444444
2020-01-24,hauptbahnhof,daily_mean,116.899305555556
2020-01-24,hohepromenade,daily_mean,370.868055555556
2020-01-24,horn,daily_mean,40.2916666666667
2020-01-24,jelmoli,daily_mean,103.600694444444
2020-01-24,jungholz,daily_mean,92.2222222222222
2020-01-24,maxbillplatz,daily_mean,84.0868055555556
2020-01-24,messeag,daily_mean,808.21875
2020-01-24,nordhaus,daily_mean,73.6666666666667
2020-01-24,octavo,daily_mean,93.1354166666667
2020-01-24,opera,daily_mean,143.336805555556
2020-01-24,parkhyatt,daily_mean,140.663194444444
2020-01-24,parkside,daily_mean,18.3333333333333
2020-01-24,pfingstweid,daily_mean,170.170138888889
2020-01-24,puls5,daily_mean,28.6909722222222
2020-01-24,pwest,daily_mean,325.166666666667
2020-01-24,stampfenbach,daily_mean,125.517361111111
2020-01-24,talgarten,daily_mean,36.5833333333333
2020-01-24,theater11,daily_mean,140
2020-01-24,total,daily_mean,5408.15625
2020-01-24,total,utilization,0.43621198983707
2020-01-24,uniirchel,daily_mean,642.357638888889
2020-01-24,urania,daily_mean,241.194444444444
2020-01-24,usznord,daily_mean,80.2430555555556
2020-01-24,uszsued,daily_mean,43.7569444444444
2020-01-24,utoquai,daily_mean,80.9097222222222
2020-01-24,zueri11shopping,daily_mean,15.7881944444444
2020-01-25,accu,daily_mean,93.5798611111111
2020-01-25,albisriederplatz,daily_mean,49.8645833333333
2020-01-25,amcentral,daily_mean,16.9201388888889
2020-01-25,bleicherweg,daily_mean,140.236111111111
2020-01-25,centereleven,daily_mean,215.069444444444
2020-01-25,cityparking,daily_mean,319.930555555556
2020-01-25,cityport,daily_mean,121.5625
2020-01-25,crowneplaza,daily_mean,90.9027777777778
2020-01-25,dorflinde,daily_mean,36.375
2020-01-25,eisfeld,daily_mean,187.833333333333
2020-01-25,feldegg,daily_mean,114.572916666667
2020-01-25,globus,daily_mean,67.7673611111111
2020-01-25,hardauii,daily_mean,77.6284722222222
2020-01-25,hauptbahnhof,daily_mean,106.423611111111
2020-01-25,hohepromenade,daily_mean,338.802083333333
2020-01-25,horn,daily_mean,44.9131944444444
2020-01-25,jelmoli,daily_mean,80.75
2020-01-25,jungholz,daily_mean,53.8020833333333
2020-01-25,maxbillplatz,daily_mean,86.7152777777778
2020-01-25,messeag,daily_mean,999
2020-01-25,nordhaus,daily_mean,84.4305555555556
2020-01-25,octavo,daily_mean,76.5729166666667
2020-01-25,opera,daily_mean,139.708333333333
2020-01-25,parkhyatt,daily_mean,170.333333333333
2020-01-25,parkside,daily_mean,35.6319444444444
2020-01-25,pfingstweid,daily_mean,212.236111111111
2020-01-25,puls5,daily_mean,32.1458333333333
2020-01-25,pwest,daily_mean,355.576388888889
2020-01-25,stampfenbach,daily_mean,150.138888888889
2020-01-25,talgarten,daily_mean,36.375
2020-01-25,theater11,daily_mean,140
2020-01-25,total,daily_mean,5952.71180555556
2020-01-25,total,utilization,0.480134844777832
2020-01-25,uniirchel,daily_mean,768.635416666667
2020-01-25,urania,daily_mean,220.024305555556
2020-01-25,usznord,daily_mean,106.326388888889
2020-01-25,uszsued,daily_mean,57.96875
2020-01-25,utoquai,daily_mean,107.552083333333
2020-01-25,zueri11shopping,daily_mean,16.40625
2020-01-26,accu,daily_mean,102.197916666667
2020-01-26,albisriederplatz,daily_mean,62.6215277777778
2020-01-26,amcentral,daily_mean,0
2020-01-26,bleicherweg,daily_mean,182.309027777778
2020-01-26,centereleven,daily_mean,251.715277777778
2020-01-26,cityparking,daily_mean,506.180555555556
2020-01-26,cityport,daily_mean,126.739583333333
2020-01-26,crowneplaza,daily_mean,269.690972222222
2020-01-26,dorflinde,daily_mean,44.9861111111111
2020-01-26,eisfeld,daily_mean,220.069444444444
2020-01-26,feldegg,daily_mean,135.444444444444
2020-01-26,globus,daily_mean,115.885416666667
2020-01-26,hardauii,daily_mean,99.8020833333333
2020-01-26,hauptbahnhof,daily_mean,131.208333333333
2020-01-26,hohepromenade,daily_mean,391.392361111111
2020-01-26,horn,daily_mean,59.7951388888889
2020-01-26,jelmoli,daily_mean,147.659722222222
2020-01-26,jungholz,daily_mean,18.0729166666667
2020-01-26,maxbillplatz,daily_mean,91.28125
2020-01-26,messeag,daily_mean,999
2020-01-26,nordhaus,daily_mean,118.395833333333
2020-01-26,octavo,daily_mean,69.9618055555556
2020-01-26,opera,daily_mean,161.239583333333
2020-01-26,parkhyatt,daily_mean,214.881944444444
2020-01-26,parkside,daily_mean,36.4409722222222
2020-01-26,pfingstweid,daily_mean,225.916666666667
2020-01-26,puls5,daily_mean,35.7291666666667
2020-01-26,pwest,daily_mean,359.333333333333
2020-01-26,stampfenbach,daily_mean,158.309027777778
2020-01-26,talgarten,daily_mean,76.3090277777778
2020-01-26,theater11,daily_mean,140
2020-01-26,total,daily_mean,7021.26736111111
2020-01-26,total,utilization,0.566322581151082
2020-01-26,uniirchel,daily_mean,775.604166666667
2020-01-26,urania,daily_mean,368.579861111111
2020-01-26,usznord,daily_mean,109.142361111111
2020-01-26,uszsued,daily_mean,59.0902777777778
2020-01-26,utoquai,daily_mean,123.020833333333
2020-01-26,zueri11shopping,daily_mean,33.2604166666667
2020-01-27,accu,daily_mean,113.295138888889
2020-01-27,albisriederplatz,daily_mean,60.90625
2020-01-27,amcentral,daily_mean,20.2847222222222
2020-01-27,bleicherweg,daily_mean,92.3854166666667
2020-01-27,centereleven,daily_mean,195.013888888889
2020-01-27,cityparking,daily_mean,437.392361111111
2020-01-27,cityport,daily_mean,82.1840277777778
2020-01-27,crowneplaza,daily_mean,291.277777777778
2020-01-27,dorflinde,daily_mean,40.5173611111111
2020-01-27,eisfeld,daily_mean,134.201388888889
2020-01-27,feldegg,daily_mean,100.961805555556
2020-01-27,globus,daily_mean,79.3020833333333
2020-01-27,hardauii,daily_mean,104.204861111111
2020-01-27,hauptbahnhof,daily_mean,130.090277777778
2020-01-27,hohepromenade,daily_mean,396.586805555556
2020-01-27,horn,daily_mean,60.3854166666667
2020-01-27,jelmoli,daily_mean,116.347222222222
2020-01-27,jungholz,daily_mean,84.5972222222222
2020-01-27,maxbillplatz,daily_mean,78.9131944444445
2020-01-27,messeag,daily_mean,811.6875
2020-01-27,nordhaus,daily_mean,81.7361111111111
2020-01-27,octavo,daily_mean,32.5069444444444
2020-01-27,opera,daily_mean,193.694444444444
2020-01-27,parkhyatt,daily_mean,161.826388888889
2020-01-27,parkside,daily_mean,19.0104166666667
2020-01-27,pfingstweid,daily_mean,158.909722222222
2020-01-27,puls5,daily_mean,34.03125
2020-01-27,pwest,daily_mean,323.288194444445
2020-01-27,stampfenbach,daily_mean,127.75
2020-01-27,talgarten,daily_mean,50.7638888888889
2020-01-27,theater11,daily_mean,140
2020-01-27,total,daily_mean,5906.45486111111
2020-01-27,total,utilization,0.476403844258034
2020-01-27,uniirchel,daily_mean,624.03125
2020-01-27,urania,daily_mean,291.777777777778
2020-01-27,usznord,daily_mean,81.3159722222222
2020-01-27,uszsued,daily_mean,42.1076388888889
2020-01-27,utoquai,daily_mean,95.78125
2020-01-27,zueri11shopping,daily_mean,17.3888888888889
2020-01-28,accu,daily_mean,116.489583333333
2020-01-28,albisriederplatz,daily_mean,59.2534722222222
2020-01-28,amcentral,daily_mean,15.1041666666667
2020-01-28,bleicherweg,daily_mean,88.0277777777778
2020-01-28,centereleven,daily_mean,167.364583333333
2020-01-28,cityparking,daily_mean,423.177083333333
2020-01-28,cityport,daily_mean,72.1180555555556
2020-01-28,crowneplaza,daily_mean,300.121527777778
2020-01-28,dorflinde,daily_mean,31.9201388888889
2020-01-28,eisfeld,daily_mean,137.59375
2020-01-28,feldegg,daily_mean,96.28125
2020-01-28,globus,daily_mean,81.0868055555556
2020-01-28,hardauii,daily_mean,101.850694444444
2020-01-28,hauptbahnhof,daily_mean,130.847222222222
2020-01-28,hohepromenade,daily_mean,382.309027777778
2020-01-28,horn,daily_mean,55.1215277777778
2020-01-28,jelmoli,daily_mean,112.510416666667
2020-01-28,jungholz,daily_mean,89.4097222222222
2020-01-28,maxbillplatz,daily_mean,78.4166666666667
2020-01-28,messeag,daily_mean,801.28125
2020-01-28,nordhaus,daily_mean,53.4166666666667
2020-01-28,octavo,daily_mean,0
2020-01-28,opera,daily_mean,185.020833333333
2020-01-28,parkhyatt,daily_mean,151.722222222222
2020-01-28,parkside,daily_mean,18.4826388888889
2020-01-28,pfingstweid,daily_mean,177.829861111111
2020-01-28,puls5,daily_mean,29.5833333333333
2020-01-28,pwest,daily_mean,316.055555555556
2020-01-28,stampfenbach,daily_mean,125.371527777778
2020-01-28,talgarten,daily_mean,41.8229166666667
2020-01-28,theater11,daily_mean,140
2020-01-28,total,daily_mean,5701.27430555556
2020-01-28,total,utilization,0.459854355989317
2020-01-28,uniirchel,daily_mean,601.722222222222
2020-01-28,urania,daily_mean,284.5625
2020-01-28,usznord,daily_mean,76.5104166666667
2020-01-28,uszsued,daily_mean,43.2881944444444
2020-01-28,utoquai,daily_mean,96.0798611111111
2020-01-28,zueri11shopping,daily_mean,19.5208333333333
2020-01-29,accu,daily_mean,113.493055555556
2020-01-29,albisriederplatz,daily_mean,55.2465277777778
2020-01-29,amcentral,daily_mean,13.9340277777778
2020-01-29,bleicherweg,daily_mean,92.25
2020-01-29,centereleven,daily_mean,151.975694444444
2020-01-29,cityparking,daily_mean,419.871527777778
2020-01-29,cityport,daily_mean,67.3333333333333
2020-01-29,crowneplaza,daily_mean,254.958333333333
2020-01-29,dorflinde,daily_mean,38.25
2020-01-29,eisfeld,daily_mean,165.229166666667
2020-01-29,feldegg,daily_mean,85.8402777777778
2020-01-29,globus,daily_mean,81.7743055555556
2020-01-29,hardauii,daily_mean,96.1666666666667
2020-01-29,hauptbahnhof,daily_mean,123.920138888889
2020-01-29,hohepromenade,daily_mean,374.545138888889
2020-01-29,horn,daily_mean,53.9131944444445
2020-01-29,jelmoli,daily_mean,119.041666666667
2020-01-29,jungholz,daily_mean,59.5972222222222
2020-01-29,maxbillplatz,daily_mean,75.1041666666667
2020-01-29,messeag,daily_mean,804.75
2020-01-29,nordhaus,daily_mean,65.5763888888889
2020-01-29,octavo,daily_mean,0
2020-01-29,opera,daily_mean,158.055555555556
2020-01-29,parkhyatt,daily_mean,149.881944444444
2020-01-29,parkside,daily_mean,19.375
2020-01-29,pfingstweid,daily_mean,182.982638888889
2020-01-29,puls5,daily_mean,30.1006944444444
2020-01-29,pwest,daily_mean,319.996527777778
2020-01-29,stampfenbach,daily_mean,122.732638888889
2020-01-29,talgarten,daily_mean,47.9791666666667
2020-01-29,theater11,daily_mean,140
2020-01-29,total,daily_mean,5634.98958333333
2020-01-29,total,utilization,0.454507951551325
2020-01-29,uniirchel,daily_mean,626.315972222222
2020-01-29,urania,daily_mean,286.888888888889
2020-01-29,usznord,daily_mean,76.2777777777778
2020-01-29,uszsued,daily_mean,43.2361111111111
2020-01-29,utoquai,daily_mean,93.0798611111111
2020-01-29,zueri11shopping,daily_mean,25.3159722222222
2020-01-30,accu,daily_mean,99.4861111111111
2020-01-30,albisriederplatz,daily_mean,55.0069444444445
2020-01-30,amcentral,daily_mean,11.0451388888889
2020-01-30,bleicherweg,daily_mean,80.3819444444445
2020-01-30,centereleven,daily_mean,113.197916666667
2020-01-30,cityparking,daily_mean,391.180555555556
2020-01-30,cityport,daily_mean,49.4756944444444
2020-01-30,crowneplaza,daily_mean,234.704861111111
2020-01-30,dorflinde,daily_mean,36.7916666666667
2020-01-30,eisfeld,daily_mean,113.15625
2020-01-30,feldegg,daily_mean,89.71875
2020-01-30,globus,daily_mean,76.4756944444445
2020-01-30,hardauii,daily_mean,88.9201388888889
2020-01-30,hauptbahnhof,daily_mean,117.329861111111
2020-01-30,hohepromenade,daily_mean,376.076388888889
2020-01-30,horn,daily_mean,50.15625
2020-01-30,jelmoli,daily_mean,106.673611111111
2020-01-30,jungholz,daily_mean,60.6944444444445
2020-01-30,maxbillplatz,daily_mean,60.4756944444445
2020-01-30,messeag,daily_mean,804.75
2020-01-30,nordhaus,daily_mean,55.1597222222222
2020-01-30,octavo,daily_mean,25.1145833333333
2020-01-30,opera,daily_mean,154.107638888889
2020-01-30,parkhyatt,daily_mean,158.875
2020-01-30,parkside,daily_mean,13.0069444444444
