time,direction,geo,value
2019-03-14,out,szzg,5534551.773
2019-03-14,out,tg,5863104.993
2019-03-14,out,ti,8694514.116
2019-03-14,out,vs,10661404.128239
2019-03-14,out_incl_losses,ch,202474540.38664
2019-03-15,in,ag,45436850.898
2019-03-15,in,aiar,297396.2178
2019-03-15,in,at,26667200
2019-03-15,in,beju,18088764.084
2019-03-15,in,blbs,2770148.899
2019-03-15,in,bridging,9408523.681
2019-03-15,in,ch,154493070.377249
2019-03-15,in,de,55403933
2019-03-15,in,fr,38514425
2019-03-15,in,gevd,8796639.367
2019-03-15,in,gl,3732476.165
2019-03-15,in,gr,7878576.098
2019-03-15,in,it,618394
2019-03-15,in,lu,1140830.037
2019-03-15,in,ne,103966.035
2019-03-15,in,ownw,1452382.196
2019-03-15,in,sg,2518765.2482
2019-03-15,in,shzh,2338599.354
2019-03-15,in,so,26292714.698
2019-03-15,in,szzg,1160976.51
2019-03-15,in,tg,313007.249
2019-03-15,in,ti,3139884.585
2019-03-15,in,vs,9483099.756249
2019-03-15,out,ag,15123560.559
2019-03-15,out,aiar,1723842.9732
2019-03-15,out,at,6359800
2019-03-15,out,beju,24621979.212
2019-03-15,out,blbs,10061443.483
2019-03-15,out,bridging,6336164.721336
2019-03-15,out,ch,177720664.123
2019-03-15,out,de,1750060
2019-03-15,out,fr,1933606.75
2019-03-15,out,gevd,24960827.32
2019-03-15,out,gl,3233847.091
2019-03-15,out,gr,9390866.729
2019-03-15,out,it,64484094
2019-03-15,out,lu,10798740.817
2019-03-15,out,ne,2025685.528
2019-03-15,out,ownw,2756531.18
2019-03-15,out,sg,12338766.3228
2019-03-15,out,shzh,29044634.739
2019-03-15,out,so,6424309.022
2019-03-15,out,szzg,5417407.706
2019-03-15,out,tg,5642892.85
2019-03-15,out,ti,8273798.341
2019-03-15,out,vs,10311172.048515
2019-03-15,out_incl_losses,ch,200811590.036851
2019-03-16,in,ag,45876664.745
2019-03-16,in,aiar,400805.3842
2019-03-16,in,at,28104500
2019-03-16,in,beju,16743778.292
2019-03-16,in,blbs,2888761.674
2019-03-16,in,bridging,9211964.99500001
2019-03-16,in,ch,142075594.951
2019-03-16,in,de,57884530
2019-03-16,in,fr,33315541.5
2019-03-16,in,gevd,5799549.268
2019-03-16,in,gl,2805600.672
2019-03-16,in,gr,4151432.161
2019-03-16,in,it,332789
2019-03-16,in,lu,1442754.609
2019-03-16,in,ne,150499.554
2019-03-16,in,ownw,1049415.162
2019-03-16,in,sg,3343192.8688
2019-03-16,in,shzh,2960339.508
2019-03-16,in,so,26295367.246
2019-03-16,in,szzg,859727.869
2019-03-16,in,tg,612581.992
2019-03-16,in,ti,2589837.359
2019-03-16,in,vs,7210497.014
2019-03-16,out,ag,12416434.774
2019-03-16,out,aiar,1334326.1632
2019-03-16,out,at,7363900
2019-03-16,out,beju,23308954.462
2019-03-16,out,blbs,8557476.888
2019-03-16,out,bridging,5560420.881088
2019-03-16,out,ch,146103646.685
2019-03-16,out,de,1327124
2019-03-16,out,fr,3290704.25
2019-03-16,out,gevd,24681323.565
2019-03-16,out,gl,3426805.162
2019-03-16,out,gr,9306805.989
2019-03-16,out,it,70088099
2019-03-16,out,lu,9362234.753
2019-03-16,out,ne,1569017.867
2019-03-16,out,ownw,2273039.915
2019-03-16,out,sg,10624798.3468
2019-03-16,out,shzh,23615426.553
2019-03-16,out,so,5471757.151
2019-03-16,out,szzg,4247044.107
2019-03-16,out,tg,4333987.102
2019-03-16,out,ti,6970122.522
2019-03-16,out,vs,9632743.626416
2019-03-16,out_incl_losses,ch,179376044.060504
2019-03-17,in,ag,45681387.592
2019-03-17,in,aiar,387293.8304
2019-03-17,in,at,27349100
2019-03-17,in,beju,17775325.018
2019-03-17,in,blbs,2760255.347
2019-03-17,in,bridging,9576903.321
2019-03-17,in,ch,142612507.266861
2019-03-17,in,de,67244802
2019-03-17,in,fr,11692766
2019-03-17,in,gevd,5041517.141
2019-03-17,in,gl,2865381.124
2019-03-17,in,gr,6451858.976
2019-03-17,in,it,4380625
2019-03-17,in,lu,1267434.873
2019-03-17,in,ne,112847.627
2019-03-17,in,ownw,1159397.078
2019-03-17,in,sg,2415333.5726
2019-03-17,in,shzh,2659950.95
2019-03-17,in,so,26300531.463
2019-03-17,in,szzg,930919.024
2019-03-17,in,tg,499414.821
2019-03-17,in,ti,2675415.652
2019-03-17,in,vs,9577693.861861
2019-03-17,out,ag,12059620.123
2019-03-17,out,aiar,1231844.622
2019-03-17,out,at,3307400
2019-03-17,out,beju,23329170.721
2019-03-17,out,blbs,8346861.434
2019-03-17,out,bridging,5454049.60796
2019-03-17,out,ch,140211558.102
2019-03-17,out,de,1977176
2019-03-17,out,fr,17071160
2019-03-17,out,gevd,23807340.337
2019-03-17,out,gl,2756214.965
2019-03-17,out,gr,8607325.517
2019-03-17,out,it,55760187
2019-03-17,out,lu,9312927.209
2019-03-17,out,ne,1482333.869
2019-03-17,out,ownw,2185329.661
2019-03-17,out,sg,10203613.549
2019-03-17,out,shzh,23029033.766
2019-03-17,out,so,5358985.69
2019-03-17,out,szzg,4175811.201
2019-03-17,out,tg,4073002.868
2019-03-17,out,ti,6924335.951
2019-03-17,out,vs,8906530.889394
2019-03-17,out_incl_losses,ch,174873552.712354
2019-03-18,in,ag,45717017.263
2019-03-18,in,aiar,345636.6442
2019-03-18,in,at,34956700
2019-03-18,in,beju,24813502.933
2019-03-18,in,blbs,3114636.56
2019-03-18,in,bridging,9898944.365
2019-03-18,in,ch,182416039.645338
2019-03-18,in,de,69591314
2019-03-18,in,fr,10713692.25
2019-03-18,in,gevd,11714736.523
2019-03-18,in,gl,5062258.472
2019-03-18,in,gr,12545261.631
2019-03-18,in,it,309409
2019-03-18,in,lu,1097172.957
2019-03-18,in,ne,91844.957
2019-03-18,in,ownw,2287726.061
2019-03-18,in,sg,2687374.7008
2019-03-18,in,shzh,2681412.822
2019-03-18,in,so,26376538.24
2019-03-18,in,szzg,1124703.523
2019-03-18,in,tg,498446.624
2019-03-18,in,ti,5477214.751
2019-03-18,in,vs,18754506.526338
2019-03-18,out,ag,14801418.477
2019-03-18,out,aiar,1618699.6924
2019-03-18,out,at,174900
2019-03-18,out,beju,23458203.37
2019-03-18,out,blbs,10110592.88
2019-03-18,out,bridging,6600060.446364
2019-03-18,out,ch,173596309.67
2019-03-18,out,de,4550024
2019-03-18,out,fr,22664065.75
2019-03-18,out,gevd,22411923.316
2019-03-18,out,gl,2020481.917
2019-03-18,out,gr,7393009.144
2019-03-18,out,it,80397172
2019-03-18,out,lu,10958260.648
2019-03-18,out,ne,1986693.345
2019-03-18,out,ownw,2710814.634
2019-03-18,out,sg,10943360.3146
2019-03-18,out,shzh,28552389.525
2019-03-18,out,so,6579511.647
2019-03-18,out,szzg,5188835.44
2019-03-18,out,tg,5367172.689
2019-03-18,out,ti,8023606.07
2019-03-18,out,vs,9527887.093858
2019-03-18,out_incl_losses,ch,189875723.627222
2019-03-19,in,ag,46068450.722
2019-03-19,in,aiar,338758.0546
2019-03-19,in,at,24923400
2019-03-19,in,beju,22942568.112
2019-03-19,in,blbs,3248190.647
2019-03-19,in,bridging,9634134.233
2019-03-19,in,ch,194575362.78858
2019-03-19,in,de,42655305
2019-03-19,in,fr,14673839.5
2019-03-19,in,gevd,12282495.596
2019-03-19,in,gl,5278578.209
2019-03-19,in,gr,15284422.138
2019-03-19,in,it,1498158
2019-03-19,in,lu,1167075.766
2019-03-19,in,ne,104052.348
2019-03-19,in,ownw,2921013.725
2019-03-19,in,sg,3235295.8804
2019-03-19,in,shzh,2771025.932
2019-03-19,in,so,26454678.098
2019-03-19,in,szzg,1586720.006
2019-03-19,in,tg,557765.892
2019-03-19,in,ti,8417550.478
2019-03-19,in,vs,23021621.32658
2019-03-19,out,ag,15323484.628
2019-03-19,out,aiar,1697835.167
2019-03-19,out,at,1712700
2019-03-19,out,beju,22997566.462
2019-03-19,out,blbs,10302949.695
2019-03-19,out,bridging,5068204.383384
2019-03-19,out,ch,174058108.069
2019-03-19,out,de,6954476
2019-03-19,out,fr,22735016.25
2019-03-19,out,gevd,21271790.315
2019-03-19,out,gl,1202182.727
2019-03-19,out,gr,7089789.007
2019-03-19,out,it,62680274
2019-03-19,out,lu,10796702.296
2019-03-19,out,ne,1997942.309
2019-03-19,out,ownw,2539124.496
2019-03-19,out,sg,10927409.747
2019-03-19,out,shzh,28854503.862
2019-03-19,out,so,6673889.405
2019-03-19,out,szzg,4881423.64
2019-03-19,out,tg,5605254.995
2019-03-19,out,ti,7514476.4
2019-03-19,out,vs,9010218.449661
2019-03-19,out_incl_losses,ch,184001223.542045
2019-03-20,in,ag,46600496.366
2019-03-20,in,aiar,337908.4398
2019-03-20,in,at,30050700
2019-03-20,in,beju,19907094.095
2019-03-20,in,blbs,3288259.773
2019-03-20,in,bridging,9116949.94399999
2019-03-20,in,ch,180216380.06502
2019-03-20,in,de,41850475
2019-03-20,in,fr,19479649.5
2019-03-20,in,gevd,11885428.546
2019-03-20,in,gl,4418829.906
2019-03-20,in,gr,11164694.31
2019-03-20,in,it,1469922
2019-03-20,in,lu,1276744.388
2019-03-20,in,ne,122085.469
2019-03-20,in,ownw,2512005.855
2019-03-20,in,sg,2989888.8702
2019-03-20,in,shzh,3097198.603
2019-03-20,in,so,26463226.844
2019-03-20,in,szzg,1337187.597
2019-03-20,in,tg,659663.542
2019-03-20,in,ti,6117131.415
2019-03-20,in,vs,20649934.19602
2019-03-20,out,ag,15018907.947
2019-03-20,out,aiar,1665380.1426
2019-03-20,out,at,1310400
2019-03-20,out,beju,22756253.162
2019-03-20,out,blbs,10167211.211
2019-03-20,out,bridging,5196437.79349
2019-03-20,out,ch,175183252.261
2019-03-20,out,de,4498978
2019-03-20,out,fr,18920344
2019-03-20,out,gevd,21221982.249
2019-03-20,out,gl,2064377.539
2019-03-20,out,gr,7089832.36
2019-03-20,out,it,60676036
2019-03-20,out,lu,10957473.819
2019-03-20,out,ne,1968458.124
2019-03-20,out,ownw,2802500.111
2019-03-20,out,sg,11134972.5204
2019-03-20,out,shzh,28326887.665
2019-03-20,out,so,6556222.476
2019-03-20,out,szzg,5222969.793
2019-03-20,out,tg,5497436.694
2019-03-20,out,ti,8572746.596
2019-03-20,out,vs,9724793.266482
2019-03-20,out_incl_losses,ch,187335019.763972
2019-03-21,in,ag,46470107.048
2019-03-21,in,aiar,304395.4822
2019-03-21,in,at,26951200
2019-03-21,in,beju,20681599.189
2019-03-21,in,blbs,3099781.505
2019-03-21,in,bridging,9417040.763
2019-03-21,in,ch,180581749.946028
2019-03-21,in,de,40933428
2019-03-21,in,fr,20743745.5
2019-03-21,in,gevd,11229768.921
2019-03-21,in,gl,4409079.821
2019-03-21,in,gr,12636311.406
2019-03-21,in,it,1527080
2019-03-21,in,lu,1252409.694
2019-03-21,in,ne,128495.997
2019-03-21,in,ownw,2521283.923
2019-03-21,in,sg,2773122.6688
2019-03-21,in,shzh,3070843.146
2019-03-21,in,so,26356123.074
2019-03-21,in,szzg,1223722.786
2019-03-21,in,tg,654652.152
2019-03-21,in,ti,6062883.96
2019-03-21,in,vs,19161632.457028
2019-03-21,out,ag,14759467.58
2019-03-21,out,aiar,1637253.3514
2019-03-21,out,at,2000700
2019-03-21,out,beju,23111815.916
2019-03-21,out,blbs,10182741.356
2019-03-21,out,bridging,5097585.514979
2019-03-21,out,ch,171950033.363
2019-03-21,out,de,5116685
2019-03-21,out,fr,16760102
2019-03-21,out,gevd,21082043.222
2019-03-21,out,gl,1169220.673
2019-03-21,out,gr,7244830.959
2019-03-21,out,it,60022589
2019-03-21,out,lu,11016226.793
2019-03-21,out,ne,1951558.266
2019-03-21,out,ownw,2771409.897
2019-03-21,out,sg,10883932.1686
2019-03-21,out,shzh,27787747.22
2019-03-21,out,so,5594505.267
2019-03-21,out,szzg,5163923.424
2019-03-21,out,tg,5343511.973
2019-03-21,out,ti,8602460.822
2019-03-21,out,vs,9454841.605416
2019-03-21,out_incl_losses,ch,186551880.677395
2019-03-22,in,ag,46416236.329
2019-03-22,in,aiar,282750.736
2019-03-22,in,at,25971000
2019-03-22,in,beju,20166013.021
2019-03-22,in,blbs,2706418.08
2019-03-22,in,bridging,9117533.552
2019-03-22,in,ch,183613314.082707
2019-03-22,in,de,35570258
2019-03-22,in,fr,25111484.5
2019-03-22,in,gevd,11249711.191
2019-03-22,in,gl,4584934.61
2019-03-22,in,gr,15057085.274
2019-03-22,in,it,772173
2019-03-22,in,lu,1246787.5
2019-03-22,in,ne,134266.548
2019-03-22,in,ownw,2690793.532
2019-03-22,in,sg,3017947.503
2019-03-22,in,shzh,3009016.48
2019-03-22,in,so,26160959.446
2019-03-22,in,szzg,1020938.513
2019-03-22,in,tg,709751.289
2019-03-22,in,ti,6476447.294
2019-03-22,in,vs,21827922.789707
2019-03-22,out,ag,14326295.993
2019-03-22,out,aiar,1558470.623
2019-03-22,out,at,2560700
2019-03-22,out,beju,22324146.047
2019-03-22,out,blbs,9933114.192
2019-03-22,out,bridging,5116491.03821
2019-03-22,out,ch,166875589.772
2019-03-22,out,de,5346932
2019-03-22,out,fr,13723203.5
2019-03-22,out,gevd,20462936.647
2019-03-22,out,gl,1558587.425
2019-03-22,out,gr,6716679.775
2019-03-22,out,it,69631478
2019-03-22,out,lu,10608625.779
2019-03-22,out,ne,1886615.521
2019-03-22,out,ownw,2634614.508
2019-03-22,out,sg,10242868.791
2019-03-22,out,shzh,27037669.329
2019-03-22,out,so,5994710.879
2019-03-22,out,szzg,4969730.459
2019-03-22,out,tg,5215660.358
2019-03-22,out,ti,8339706.884
2019-03-22,out,vs,9214190.726542
2019-03-22,out_incl_losses,ch,179514186.416752
2019-03-23,in,ag,46475475.229
2019-03-23,in,aiar,285706.538
2019-03-23,in,at,32414800
2019-03-23,in,beju,15434902.103
2019-03-23,in,blbs,2519010.496
2019-03-23,in,bridging,7651337.669
2019-03-23,in,ch,142830332.774875
2019-03-23,in,de,59502923
2019-03-23,in,fr,19818689
2019-03-23,in,gevd,6157359.363
2019-03-23,in,gl,2954938.171
2019-03-23,in,gr,7293623.017
2019-03-23,in,it,252135
2019-03-23,in,lu,1243530.407
2019-03-23,in,ne,133740.347
2019-03-23,in,ownw,1525205.333
2019-03-23,in,sg,2094237.573
2019-03-23,in,shzh,2962066.408
2019-03-23,in,so,26162281.793
2019-03-23,in,szzg,745706.171
2019-03-23,in,tg,739686.785000001
2019-03-23,in,ti,2747557.061
2019-03-23,in,vs,11373692.632875
2019-03-23,out,ag,12392266.604
2019-03-23,out,aiar,1279693.5076
2019-03-23,out,at,1683800
2019-03-23,out,beju,19298750.61
2019-03-23,out,blbs,8740836.775
2019-03-23,out,bridging,5682281.737672
2019-03-23,out,ch,142483976.921
2019-03-23,out,de,2004622
2019-03-23,out,fr,7343071.75
2019-03-23,out,gevd,19885556.665
2019-03-23,out,gl,2159097.187
2019-03-23,out,gr,6257366.593
2019-03-23,out,it,79500445
2019-03-23,out,lu,9299544.258
2019-03-23,out,ne,1518857.439
2019-03-23,out,ownw,2209065.389
2019-03-23,out,sg,9163328.8684
2019-03-23,out,shzh,23232381.739
2019-03-23,out,so,5356585.423
2019-03-23,out,szzg,4185586.245
2019-03-23,out,tg,4284963.536
2019-03-23,out,ti,6960931.376
2019-03-23,out,vs,8534091.450099
2019-03-23,out_incl_losses,ch,164038287.073771
2019-03-24,in,ag,46133446.199
2019-03-24,in,aiar,311664.7836
2019-03-24,in,at,18882000
2019-03-24,in,beju,14951292.711
2019-03-24,in,blbs,2285485.984
2019-03-24,in,bridging,7057286.708
2019-03-24,in,ch,134397409.777433
2019-03-24,in,de,35694978
2019-03-24,in,fr,20955168.5
2019-03-24,in,gevd,5925684.893
2019-03-24,in,gl,2214423.917
2019-03-24,in,gr,5298933.198
2019-03-24,in,it,5764135
2019-03-24,in,lu,1264659.939
2019-03-24,in,ne,133435.128
2019-03-24,in,ownw,1432548.452
2019-03-24,in,sg,2039319.6324
2019-03-24,in,shzh,2768982.127
2019-03-24,in,so,25987604.54
2019-03-24,in,szzg,741247.887
2019-03-24,in,tg,765752.81
2019-03-24,in,ti,2726376.038
2019-03-24,in,vs,8707874.605433
2019-03-24,out,ag,11329561.495
2019-03-24,out,aiar,1144653.6872
2019-03-24,out,at,5517700
2019-03-24,out,beju,19899679.618
2019-03-24,out,blbs,8094397.856
2019-03-24,out,bridging,3732521.380484
2019-03-24,out,ch,130273889.225
2019-03-24,out,de,3324216
2019-03-24,out,fr,7416154.75
2019-03-24,out,gevd,19624310.826
2019-03-24,out,gl,2263858.208
2019-03-24,out,gr,8460732.057
2019-03-24,out,it,40797641
2019-03-24,out,lu,8712746.275
2019-03-24,out,ne,1389346.709
2019-03-24,out,ownw,2062040.917
2019-03-24,out,sg,9423031.7628
2019-03-24,out,shzh,21546546.832
2019-03-24,out,so,4921100.797
2019-03-24,out,szzg,3853965.503
2019-03-24,out,tg,3781666.855
2019-03-24,out,ti,6205948.919
2019-03-24,out,vs,8054525.353299
2019-03-24,out_incl_losses,ch,158440147.705783
2019-03-25,in,ag,46179676.352
2019-03-25,in,aiar,271955.6928
2019-03-25,in,at,24799600
2019-03-25,in,beju,16544329.701
2019-03-25,in,blbs,2248111.724
2019-03-25,in,bridging,7146635.336
2019-03-25,in,ch,156785847.121053
2019-03-25,in,de,58058007
2019-03-25,in,fr,30772971.25
2019-03-25,in,gevd,8398585.823
2019-03-25,in,gl,3120463.073
2019-03-25,in,gr,11570585.21
2019-03-25,in,it,740046
2019-03-25,in,lu,1307862.614
2019-03-25,in,ne,104581.415
2019-03-25,in,ownw,2471098.26
2019-03-25,in,sg,2239632.5892
2019-03-25,in,shzh,2489054.535
2019-03-25,in,so,25806221.494
2019-03-25,in,szzg,843709.847
2019-03-25,in,tg,572654.655
2019-03-25,in,ti,4623019.633
2019-03-25,in,vs,15742800.779053
2019-03-25,out,ag,13905850.696
2019-03-25,out,aiar,1569294.076
2019-03-25,out,at,6334700
2019-03-25,out,beju,24024163.392
2019-03-25,out,blbs,10023375.122
2019-03-25,out,bridging,5509695.333001
2019-03-25,out,ch,164316204.797
2019-03-25,out,de,2605027
2019-03-25,out,fr,5460362.75
2019-03-25,out,gevd,21806949.432
2019-03-25,out,gl,2144020.655
2019-03-25,out,gr,7276491.274
2019-03-25,out,it,72629842
2019-03-25,out,lu,10450392.99
2019-03-25,out,ne,1901174.065
2019-03-25,out,ownw,2684370.318
2019-03-25,out,sg,11143646.229
2019-03-25,out,shzh,26967796.4
2019-03-25,out,so,6174297.058
2019-03-25,out,szzg,5097488.788
2019-03-25,out,tg,5126285.429
2019-03-25,out,ti,7533947.416
2019-03-25,out,vs,9050541.651115
2019-03-25,out_incl_losses,ch,183846772.187116
2019-03-26,in,ag,46211184.312
2019-03-26,in,aiar,280199.5412
2019-03-26,in,at,27503600
2019-03-26,in,beju,17701692.151
2019-03-26,in,blbs,2449545.942
2019-03-26,in,bridging,7105639.371
2019-03-26,in,ch,168320130.647317
2019-03-26,in,de,51226673
2019-03-26,in,fr,26675846
2019-03-26,in,gevd,9687180.76
2019-03-26,in,gl,3248030.003
2019-03-26,in,gr,13708386.871
2019-03-26,in,it,498589
2019-03-26,in,lu,1641057.859
2019-03-26,in,ne,106149.446
2019-03-26,in,ownw,2697164.397
2019-03-26,in,sg,2585839.4888
2019-03-26,in,shzh,2579717.021
2019-03-26,in,so,25769722.302
2019-03-26,in,szzg,1235821.085
2019-03-26,in,tg,622286.193
2019-03-26,in,ti,5239547.016
2019-03-26,in,vs,18730269.826317
2019-03-26,out,ag,14849364.762
2019-03-26,out,aiar,1657616.1324
2019-03-26,out,at,3076900
2019-03-26,out,beju,22244671.538
2019-03-26,out,blbs,10273534.317
2019-03-26,out,bridging,5531449.412808
2019-03-26,out,ch,170520620.156
2019-03-26,out,de,2868951
2019-03-26,out,fr,10189725.25
2019-03-26,out,gevd,20884719.414
2019-03-26,out,gl,1799966.39
2019-03-26,out,gr,6597781.352
2019-03-26,out,it,73067797
2019-03-26,out,lu,10643860.417
2019-03-26,out,ne,1939969.84
2019-03-26,out,ownw,2767974.664
2019-03-26,out,sg,10843980.3756
2019-03-26,out,shzh,27860644.975
2019-03-26,out,so,6394429.991
2019-03-26,out,szzg,5173357.3
2019-03-26,out,tg,5403972.04
2019-03-26,out,ti,7907878.527
2019-03-26,out,vs,9102306.684345
2019-03-26,out_incl_losses,ch,184767198.353153
2019-03-27,in,ag,46280644.87
2019-03-27,in,aiar,251904.4546
2019-03-27,in,at,24066400
2019-03-27,in,beju,19510618.962
2019-03-27,in,blbs,2357475.178
2019-03-27,in,bridging,7609154.822
2019-03-27,in,ch,177075966.263335
2019-03-27,in,de,38972934
2019-03-27,in,fr,29825349.75
2019-03-27,in,gevd,10075332.658
2019-03-27,in,gl,4227876.865
2019-03-27,in,gr,15181114.26
2019-03-27,in,it,450033
2019-03-27,in,lu,1618098.2
2019-03-27,in,ne,107221.591
2019-03-27,in,ownw,1918490.99
2019-03-27,in,sg,2923717.1804
2019-03-27,in,shzh,2545711.372
2019-03-27,in,so,25842592.146
2019-03-27,in,szzg,1038187.642
2019-03-27,in,tg,689451.437
2019-03-27,in,ti,7431797.345
2019-03-27,in,vs,20430606.904335
2019-03-27,out,ag,14820656.553
2019-03-27,out,aiar,1635997.9944
2019-03-27,out,at,3467400
2019-03-27,out,beju,22141080.881
2019-03-27,out,blbs,10287787.411
2019-03-27,out,bridging,5053806.0486
2019-03-27,out,ch,169409550.255
2019-03-27,out,de,5464507
2019-03-27,out,fr,6869042.75
2019-03-27,out,gevd,21062120.362
2019-03-27,out,gl,1895704.414
2019-03-27,out,gr,6631532.899
2019-03-27,out,it,73362309
2019-03-27,out,lu,10843013.993
2019-03-27,out,ne,1923095.453
2019-03-27,out,ownw,2738818.366
2019-03-27,out,sg,10664808.9096
2019-03-27,out,shzh,27775978.33
2019-03-27,out,so,5597059.442
2019-03-27,out,szzg,5119013.447
2019-03-27,out,tg,5338847.247
2019-03-27,out,ti,8017717.088
2019-03-27,out,vs,9004853.034621
2019-03-27,out_incl_losses,ch,180972362.440221
2019-03-28,in,ag,46337721.396
2019-03-28,in,aiar,257134.5144
2019-03-28,in,at,21526500
2019-03-28,in,beju,22876420.45
2019-03-28,in,blbs,2385935.32
2019-03-28,in,bridging,8151167.747
2019-03-28,in,ch,200793760.358803
2019-03-28,in,de,28229029
2019-03-28,in,fr,28515323
2019-03-28,in,gevd,11772565.365
2019-03-28,in,gl,4592391.246
2019-03-28,in,gr,16834214.893
2019-03-28,in,it,561529
2019-03-28,in,lu,1630382.024
2019-03-28,in,ne,107472.372
2019-03-28,in,ownw,2306805.621
2019-03-28,in,sg,4144898.5516
2019-03-28,in,shzh,2711129.724
2019-03-28,in,so,25682872.57
2019-03-28,in,szzg,1380403.707
2019-03-28,in,tg,730906.418
2019-03-28,in,ti,9873073.604
2019-03-28,in,vs,30439885.208803
2019-03-28,out,ag,14345718.794
2019-03-28,out,aiar,1593821.4034
2019-03-28,out,at,5498400
2019-03-28,out,beju,21645599.572
2019-03-28,out,blbs,10127379.324
2019-03-28,out,bridging,2722741.752978
2019-03-28,out,ch,167930834.395
2019-03-28,out,de,16625967
2019-03-28,out,fr,6319905.25
2019-03-28,out,gevd,20538506.643
2019-03-28,out,gl,1690382.146
2019-03-28,out,gr,6352273.375
2019-03-28,out,it,72338492
2019-03-28,out,lu,10807709.695
2019-03-28,out,ne,1894895.94
2019-03-28,out,ownw,2688460.875
2019-03-28,out,sg,10530705.5306
2019-03-28,out,shzh,27121535.406
2019-03-28,out,so,6307830.353
2019-03-28,out,szzg,5004490.827
2019-03-28,out,tg,5222779.289
2019-03-28,out,ti,8061790.904
2019-03-28,out,vs,9022721.778462
2019-03-28,out_incl_losses,ch,176144808.05944
2019-03-29,in,ag,46225791.836
2019-03-29,in,aiar,269728.679
2019-03-29,in,at,25615600
2019-03-29,in,beju,19627773.251
2019-03-29,in,blbs,2261277.204
2019-03-29,in,bridging,7301740.987
2019-03-29,in,ch,176233198.451538
2019-03-29,in,de,33244871
2019-03-29,in,fr,35269653.75
2019-03-29,in,gevd,9257264.514
2019-03-29,in,gl,4659908.617
2019-03-29,in,gr,12252603.12
2019-03-29,in,it,495842
2019-03-29,in,lu,1577513.125
2019-03-29,in,ne,115835.557
2019-03-29,in,ownw,2050802.219
2019-03-29,in,sg,3587880.356
2019-03-29,in,shzh,2695329.729
2019-03-29,in,so,25531188.551
2019-03-29,in,szzg,1143725.837
2019-03-29,in,tg,718811.161
2019-03-29,in,ti,7049590.163
2019-03-29,in,vs,21880486.349538
2019-03-29,out,ag,13854599.818
2019-03-29,out,aiar,1537466.6186
2019-03-29,out,at,4280800
2019-03-29,out,beju,20878816.557
2019-03-29,out,blbs,9705617.33499999
2019-03-29,out,bridging,5164776.303936
2019-03-29,out,ch,162906336.819
2019-03-29,out,de,10874198
2019-03-29,out,fr,3587276
2019-03-29,out,gevd,20685242.515
2019-03-29,out,gl,2850945.497
2019-03-29,out,gr,6898466.588
2019-03-29,out,it,74445786
2019-03-29,out,lu,10643091.565
2019-03-29,out,ne,1835058.132
2019-03-29,out,ownw,2587827.074
2019-03-29,out,sg,10796074.3684
2019-03-29,out,shzh,26383755.675
2019-03-29,out,so,5865696.687
2019-03-29,out,szzg,4834620.404
2019-03-29,out,tg,5032470.995
2019-03-29,out,ti,8041966.653
2019-03-29,out,vs,8900929.448892
2019-03-29,out_incl_losses,ch,177379575.358828
2019-03-30,in,ag,46303799.947
2019-03-30,in,aiar,280532.4924
2019-03-30,in,at,24000800
2019-03-30,in,beju,16394273.242
2019-03-30,in,blbs,2107708.161
2019-03-30,in,bridging,6361489.735
2019-03-30,in,ch,144241800.516605
2019-03-30,in,de,31550356
2019-03-30,in,fr,33119782.75
2019-03-30,in,gevd,7764395.991
2019-03-30,in,gl,3835566.352
2019-03-30,in,gr,7331575.271
2019-03-30,in,it,860580
2019-03-30,in,lu,1448346.048
2019-03-30,in,ne,119914.986
2019-03-30,in,ownw,1261010.192
2019-03-30,in,sg,2116617.6746
2019-03-30,in,shzh,2749665.826
2019-03-30,in,so,25589733.564
2019-03-30,in,szzg,848816.576
2019-03-30,in,tg,756385.042
2019-03-30,in,ti,3867215.468
2019-03-30,in,vs,11916903.707605
2019-03-30,out,ag,12180691.296
2019-03-30,out,aiar,1257280.3462
2019-03-30,out,at,2935400
2019-03-30,out,beju,19548376.18
2019-03-30,out,blbs,8439239.107
2019-03-30,out,bridging,4821504.672578
2019-03-30,out,ch,140852546.046
2019-03-30,out,de,4814707
2019-03-30,out,fr,1048261
2019-03-30,out,gevd,18431894.765
2019-03-30,out,gl,2553322.408
2019-03-30,out,gr,7204458.431
2019-03-30,out,it,65771918
2019-03-30,out,lu,9305417.332
2019-03-30,out,ne,1484037.384
2019-03-30,out,ownw,2191431.45
2019-03-30,out,sg,8935406.5218
2019-03-30,out,shzh,22914139.301
2019-03-30,out,so,5233108.232
2019-03-30,out,szzg,4064433.263
2019-03-30,out,tg,4270208.973
2019-03-30,out,ti,6759652.186
2019-03-30,out,vs,8345476.09108
2019-03-30,out_incl_losses,ch,159093483.980658
2019-03-31,in,ag,44313057.767
2019-03-31,in,aiar,293424.4374
2019-03-31,in,at,16803300
2019-03-31,in,beju,14780213.607
2019-03-31,in,blbs,1915029.751
2019-03-31,in,bridging,5665917.641
2019-03-31,in,ch,130702025.198621
2019-03-31,in,de,31229349
2019-03-31,in,fr,23200394.75
2019-03-31,in,gevd,5014813.069
2019-03-31,in,gl,2634966.405
2019-03-31,in,gr,4842379.708
2019-03-31,in,it,5861893
2019-03-31,in,lu,1434929.358
2019-03-31,in,ne,118511.773
2019-03-31,in,ownw,1075211.05
2019-03-31,in,sg,1951466.6746
